Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7,Universal_Angle_1_8,Universal_Angle_2_8,Universal_Angle_1_9,Universal_Angle_2_9,Universal_Angle_1_10,Universal_Angle_2_10,Universal_Angle_1_11,Universal_Angle_2_11,Universal_Angle_1_12,Universal_Angle_2_12,Universal_Angle_1_13,Universal_Angle_2_13,Universal_Angle_1_14,Universal_Angle_2_14,Universal_Angle_1_15,Universal_Angle_2_15
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,0.00149323982131,-0.393003058184,0.000816049643883,-0.344028598117,0.000588682342511,-0.31011174864,0.000514841878596,-0.285329901749,0.000511068417551,-0.259471567207,0.000654719579812,-0.231617517779,0.000874455007048,-0.211825738396,0.00168431474943,-0.212703482599,-0.000253584251221,0.172352384295,-0.000322489718321,0.146586170191,0.000344800407527,0.138206799955,0.000748999051638,0.146831344772,0.000796487953596,0.169653372066,0.000565971461204,0.206083552539,0.000238899285266,0.258737397204,4.59245194267e-05,0.32673564545
9.14,0.000120523004747,-0.34084990717,0.000686808132846,-0.385271458338,0.00102657267382,-0.430135702548,0.000714034812499,-0.469429028128,0.00114896469701,-0.482672032692,0.00181136282982,-0.450540508227,0.00110485037762,-0.374450429976,-0.000435781313847,-0.305690037061,0.00132152944432,0.269717963969,-0.00125116708019,0.386713796901,-0.00203650885398,0.460648031857,-0.00215512320424,0.473769152649,-0.00176191961327,0.452706935561,-0.000449425110583,0.429394025919,0.00202860183215,0.414120359131,0.00199312804773,0.396178644833
0.76,-2.12446194881e-16,-0.131449655162,-0.0,-0.0796708654174,-1.31559258817e-18,-0.0552705692313,-1.45728771365e-18,-0.064871334883,-0.0,-0.106359786762,-0.0,-0.176124533545,-0.0,-0.273228703554,-0.0,-0.395387491222,-0.0,0.378909982987,-0.0,0.275370367179,-1.41360294897e-16,0.191691711384,-6.86822932113e-18,0.13002417117,-1.41373933411e-16,0.0897930898179,-2.82722367978e-16,0.0729480083958,-1.41360450421e-16,0.0811444014508,-0.0,0.110621873952
7.04,7.35845129512e-05,-0.231652852469,0.000227547126855,-0.278875484811,0.00115694893315,-0.333090997754,0.00216324068646,-0.386961557589,0.00240136615749,-0.418315027786,0.00246212278657,-0.400977484351,0.00133082654987,-0.329245161965,-0.000711585595552,-0.324503459553,-0.00106369294558,0.418766434268,-0.000961117572923,0.452527652053,0.000347121640364,0.4697481196,0.00124713105811,0.457848436892,0.00155946135122,0.418067878778,0.00122470411483,0.366456089373,0.000486871061845,0.319547318554,-0.00037681313528,0.282624497185
8.2,-0.000572643167358,-0.395706604301,-0.0010115588124,-0.42201155956,-0.000844700046859,-0.444436341382,-0.0015047727972,-0.466595361746,-0.0012513012668,-0.474673588799,-0.0014917696311,-0.445275286354,-0.00140486191019,-0.369166787522,-0.000781009416532,-0.280645638967,0.00085112747852,0.195151530293,-0.000258203084168,0.31129373497,-0.000492243051205,0.408168908669,-0.000901188890883,0.466684435969,-0.00139634920003,0.488334344217,-0.000684712693986,0.486180550562,-0.000267950280161,0.471602901173,-0.000391092785565,0.448351017965
7.62,0.000607903947315,-0.25659358752,0.000611141847247,-0.176761479634,0.00147575102158,-0.120828220588,0.00158328592217,-0.0957320058546,0.00164472150501,-0.101550291128,0.00178461293369,-0.137505759337,0.00205020107295,-0.20331644827,0.00106711713552,-0.297094525545,-0.000120884113593,0.250250981485,-0.00115649998904,0.155976276288,0.00034128244935,0.0859906968494,0.00134457337641,0.0451924171225,0.00116714487724,0.0363757317302,0.00120192539236,0.0605431969593,0.000489485896687,0.115449830335,-0.000355507029913,0.191936278124
3.58,0.00144397481689,-0.304614218982,0.000714749262536,-0.232721187255,0.000486486050787,-0.181903886438,0.000461123869004,-0.154985729335,0.000525241281231,-0.149315857506,0.000717643097031,-0.164306011735,0.000943157929022,-0.202473616876,0.00171635146656,-0.26578396408,-0.000221745525639,0.223582000882,-0.000355794413477,0.149666939046,0.000221032496418,0.0969766239048,0.000552592006856,0.0700211112304,0.000579191404534,0.0712952335444,0.000384846711944,0.100909160958,0.000130949201318,0.157758046956,1.37672726173e-05,0.234740292976
2.68,0.000546578208755,-0.191593717114,-0.000119246197691,-0.112377385981,-0.000499131336728,-0.0590470406655,-0.000914633954489,-0.0415164502889,-0.0013485221557,-0.0618783755899,-0.00145901677753,-0.119359805453,-0.000997744949447,-0.212167668654,0.000705385567046,-0.33625695712,-5.13472970909e-05,0.303914782269,-9.55956862898e-05,0.190281142592,-0.000280900821943,0.102961825898,-0.000485564782161,0.045834536641,-0.000550536939311,0.0216198975885,-0.000439040608516,0.0319851820368,-0.000227016675309,0.0746641529027,1.66442682442e-05,0.14074812581
6.1,0.000664857010229,-0.301182449385,-0.000665497325508,-0.36166380509,-0.00147645827858,-0.424087797954,-0.00229447660307,-0.473983192678,-0.00213510746143,-0.487095118322,-0.0021683539699,-0.446520221696,-0.00151777714973,-0.356954551954,0.000575536976218,-0.289883327828,0.00140547307356,0.37149345184,-0.000362513263153,0.433770873107,-0.000676784174764,0.458449915284,-0.000970918137927,0.44646520707,-0.000935710444231,0.418670902647,-0.000544194627423,0.393874650977,-0.000125739941399,0.375680785815,-0.000133648727523,0.354925545669
