Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7
4.52,-7.06789929214e-17,0.187787143936,-7.06789929214e-17,0.121315488692,-7.06789929214e-17,0.072406934394,-0.0,0.0701949395419,-1.06018489382e-16,-0.107009416886,-1.76697482304e-16,-0.0624100353681,-7.06789929214e-17,-0.0679407858817,-0.0,-0.120227606796
0.52,-1.41357985843e-16,0.187755642099,-2.12036978764e-16,0.121621618029,-0.0,0.0724235680081,-7.06789929214e-17,0.0703530247487,-1.06018489382e-16,-0.106273060499,-7.06789929214e-17,-0.0618345421006,-1.41357985843e-16,-0.0675221428859,-2.12036978764e-16,-0.119953838927
0.12,-0.0,0.135724281933,-0.0,0.163042358925,-0.0,0.124553734215,-1.41357985843e-16,0.129090339386,-1.41357985843e-16,-0.0893582007104,-0.0,-0.125883419928,-1.76697482304e-16,-0.157595881866,-0.0,-0.177378534049
5.1,-7.06789929214e-17,0.155099038193,-0.0,0.217652596544,-1.41357985843e-16,0.241741788997,-7.06789929214e-17,0.211197270667,-1.41357985843e-16,-0.147789089879,-7.06789929214e-17,-0.213639714553,-1.41357985843e-16,-0.241434189683,-7.06789929214e-17,-0.216135482829
9.46,-0.0,0.214584950006,-7.06789929214e-17,0.155301100677,-0.0,0.0940701789745,-0.0,0.0671698239097,-7.06789929214e-17,-0.0802488759194,-1.41357985843e-16,-0.0579346130194,-1.41357985843e-16,-0.088005548534,-7.06789929214e-17,-0.152862295966
5.96,-0.0,0.0846079491322,-7.06789929214e-17,0.143451476175,-7.06789929214e-17,0.205075640348,-0.0,0.232401655324,-0.0,-0.22018186333,-1.41357985843e-16,-0.24260852669,-0.0,-0.212205750732,-0.0,-0.147066384785
1.44,-7.06789929214e-17,0.221696105966,-1.41357985843e-16,0.16681992601,-0.0,0.103360656571,-1.76697482304e-16,0.0688661994491,-7.06789929214e-17,-0.0732938522882,-1.41357985843e-16,-0.059326091083,-1.41357985843e-16,-0.0968242677854,-1.76697482304e-16,-0.16389056661
0.56,-7.06789929214e-17,0.166705594744,-7.06789929214e-17,0.100867346231,-1.41357985843e-16,0.0639041190748,-7.06789929214e-17,0.0785248935208,-1.76697482304e-16,-0.128135333839,-1.06018489382e-16,-0.0721156227973,-0.0,-0.0607071943898,-0.0,-0.100395081034
0.26,-0.0,0.223849061771,-7.06789929214e-17,0.235005817478,-7.06789929214e-17,0.187307975254,-1.41357985843e-16,0.124946775569,-0.0,-0.0620474405564,-1.41357985843e-16,-0.116593825158,-7.06789929214e-17,-0.183773450331,-0.0,-0.227943784561
7.2,-2.12036978764e-16,0.206626736268,-1.41357985843e-16,0.243112442894,-7.06789929214e-17,0.227117171178,-1.41357985843e-16,0.16627013614,-7.06789929214e-17,-0.0937900868526,-0.0,-0.161904850528,-1.06018489382e-16,-0.221203460484,-0.0,-0.238026664055
8.68,-1.41357985843e-16,0.102803360831,-7.06789929214e-17,0.0616259987826,-0.0,0.0713912980404,-0.0,0.126883849789,-1.41357985843e-16,-0.195292621814,-7.06789929214e-17,-0.127468275239,-7.06789929214e-17,-0.073351246588,-1.76697482304e-16,-0.0640706032886
8.52,-1.41357985843e-16,0.187784681112,-7.06789929214e-17,0.121310945001,-1.76697482304e-16,0.0724021893967,-7.06789929214e-17,0.070190283162,-1.41357985843e-16,-0.10701482603,-0.0,-0.0624146566713,-1.41357985843e-16,-0.0679437063648,-7.06789929214e-17,-0.120228442448
7.78,-7.06789929214e-17,0.0676038912761,-1.41357985843e-16,0.0648641205374,-7.06789929214e-17,0.11035798931,-7.06789929214e-17,0.177567828276,-7.06789929214e-17,-0.233905604464,-0.0,-0.184501054968,-7.06789929214e-17,-0.116474241758,-0.0,-0.0691181970713
1.12,-7.06789929214e-17,0.166262230722,-0.0,0.225348888394,-1.41357985843e-16,0.241748335269,-1.41357985843e-16,0.203743553703,-1.41357985843e-16,-0.13614930261,-7.06789929214e-17,-0.204709384747,-0.0,-0.240152085793,-7.06789929214e-17,-0.22298305744
3.92,-7.06789929214e-17,0.0716654166124,-0.0,0.120901935625,-0.0,0.185702288363,-7.06789929214e-17,0.227447958237,-7.06789929214e-17,-0.232982415784,-7.06789929214e-17,-0.238388138203,-7.06789929214e-17,-0.193679159407,-0.0,-0.125259658373
6.26,-7.06789929214e-17,0.227958993267,-7.06789929214e-17,0.240804582339,-7.06789929214e-17,0.202515188692,-7.06789929214e-17,0.134470037456,-7.06789929214e-17,-0.0708477599129,-1.41357985843e-16,-0.127172652986,-0.0,-0.194830759564,-7.06789929214e-17,-0.234819814615
2.24,-2.12036978764e-16,0.221970140725,-7.06789929214e-17,0.24311613046,-1.41357985843e-16,0.211815596875,-7.06789929214e-17,0.145104432704,-0.0,-0.0773606500389,-7.06789929214e-17,-0.138628510527,-7.06789929214e-17,-0.204546534974,-7.06789929214e-17,-0.237203182409
1.58,-0.0,0.155762971656,-1.41357985843e-16,0.0915800364332,-1.41357985843e-16,0.0618585724919,-0.0,0.0845141764759,-1.41357985843e-16,-0.139748287665,-1.41357985843e-16,-0.0792536790239,-0.0,-0.0594615962951,-1.41357985843e-16,-0.0918042351524
1.98,-7.06789929214e-17,0.0926907585229,-0.0,0.155025757462,-1.41357985843e-16,0.213638134988,-7.06789929214e-17,0.233040782038,-1.41357985843e-16,-0.21200888846,-1.41357985843e-16,-0.24258741631,-7.06789929214e-17,-0.220066382781,-1.41357985843e-16,-0.158125078559
8.74,-7.06789929214e-17,0.0784640401616,-0.0,0.0593584778971,-7.06789929214e-17,0.0919820665573,-0.0,0.157520771207,-1.76697482304e-16,-0.221679527857,-0.0,-0.162045884966,-0.0,-0.096573194329,-0.0,-0.062994960408
3.9,-1.41357985843e-16,0.0670088836184,-7.06789929214e-17,0.110274699462,-1.41357985843e-16,0.175180271176,-7.06789929214e-17,0.223186302498,-7.06789929214e-17,-0.237444073224,-1.41357985843e-16,-0.234130112749,-1.41357985843e-16,-0.18333120874,-0.0,-0.114862706236
1.62,-7.06789929214e-17,0.133670601261,-7.06789929214e-17,0.0760913513727,-1.41357985843e-16,0.0615690207302,-0.0,0.0992979046956,-7.06789929214e-17,-0.162685210092,-7.06789929214e-17,-0.096142463681,-7.06789929214e-17,-0.0608684488794,-7.06789929214e-17,-0.0771959483854
5.32,-1.41357985843e-16,0.238170807425,-0.0,0.225356572703,-1.41357985843e-16,0.170238428699,-7.06789929214e-17,0.104750852563,-2.12036978764e-16,-0.0590823691212,-7.06789929214e-17,-0.0957004378038,-7.06789929214e-17,-0.162126403553,-7.06789929214e-17,-0.219843461605
0.5,-0.0,0.197485036611,-7.06789929214e-17,0.132834387264,-7.06789929214e-17,0.0786162198916,-1.41357985843e-16,0.068178627597,-7.06789929214e-17,-0.0961889485093,-7.06789929214e-17,-0.0586706125161,-7.06789929214e-17,-0.0728714476703,-0.0,-0.130500147824
6.84,-0.0,0.0610825270366,-7.06789929214e-17,0.0828571037046,-0.0,0.142151501945,-7.06789929214e-17,0.204076817422,-1.76697482304e-16,-0.242251754646,-7.06789929214e-17,-0.213759164486,-7.06789929214e-17,-0.149863041153,-0.0,-0.0876102537977
7.42,-1.41357985843e-16,0.227671483349,-7.06789929214e-17,0.178093732245,-7.06789929214e-17,0.113431437706,-1.76697482304e-16,0.0718692349059,-7.06789929214e-17,-0.067559821889,-7.06789929214e-17,-0.0621836849656,-1.41357985843e-16,-0.106514528171,-7.06789929214e-17,-0.174706505196
2.54,-1.41357985843e-16,0.177486738888,-7.06789929214e-17,0.11072352214,-0.0,0.0675660839693,-7.06789929214e-17,0.0737914561345,-7.06789929214e-17,-0.117474618677,-1.41357985843e-16,-0.0668203702429,-1.41357985843e-16,-0.0637415206852,-7.06789929214e-17,-0.110073143979
2.84,-2.82715971686e-16,0.0610824672427,-7.06789929214e-17,0.0828574132706,-3.53394964607e-17,0.142153777257,-0.0,0.204082125227,-0.0,-0.242245312774,-2.12036978764e-16,-0.213755856647,-1.41357985843e-16,-0.149857230543,-1.41357985843e-16,-0.0876078032831
8.0,-7.06789929214e-17,0.101694255563,-1.41357985843e-16,0.166577516323,-7.06789929214e-17,0.221269408661,-7.06789929214e-17,0.232406154455,-7.06789929214e-17,-0.202850370979,-1.41357985843e-16,-0.241111976562,-1.41357985843e-16,-0.226841530695,-7.06789929214e-17,-0.169062974383
9.9,-7.06789929214e-17,0.0670092817172,-7.06789929214e-17,0.11027481391,-0.0,0.175177921593,-0.0,0.223180579323,-7.06789929214e-17,-0.237449881885,-7.06789929214e-17,-0.234133063389,-7.06789929214e-17,-0.183334977534,-0.0,-0.114864326813
2.08,-0.0,0.143853333966,-0.0,0.208900386671,-0.0,0.240309126378,-7.06789929214e-17,0.217710650888,-1.06018489382e-16,-0.159445124909,-1.41357985843e-16,-0.221568654315,-7.06789929214e-17,-0.241294317501,-7.06789929214e-17,-0.208256120653
8.02,-1.41357985843e-16,0.11146940696,-7.06789929214e-17,0.177915675922,-1.41357985843e-16,0.227855289222,-1.41357985843e-16,0.230529691149,-1.41357985843e-16,-0.192848151197,-7.06789929214e-17,-0.238218019599,-1.76697482304e-16,-0.232430876393,-7.06789929214e-17,-0.179708138042
9.06,-7.06789929214e-17,0.132719494824,-0.0,0.199252993321,-0.0,0.237460408257,-0.0,0.223126129841,-1.06018489382e-16,-0.170976666634,-1.06018489382e-16,-0.228371198686,-0.0,-0.239715203791,-1.41357985843e-16,-0.199459770418
1.26,-7.06789929214e-17,0.22796347747,-7.06789929214e-17,0.240820924562,-7.06789929214e-17,0.202541165549,-7.06789929214e-17,0.134499340734,-7.06789929214e-17,-0.0708200382637,-0.0,-0.127159553178,-7.06789929214e-17,-0.194834375603,-1.41357985843e-16,-0.234826507225
7.06,-7.06789929214e-17,0.13271932916,-7.06789929214e-17,0.199253045581,-7.06789929214e-17,0.23746146521,-0.0,0.223128103651,-0.0,-0.170975000292,-0.0,-0.228370468138,-1.76697482304e-16,-0.239715125023,-0.0,-0.199459775829
3.16,-7.06789929214e-17,0.187650920917,-1.41357985843e-16,0.237043028082,-0.0,0.23730306992,-2.12036978764e-16,0.186246233347,-0.0,-0.113796956821,-7.06789929214e-17,-0.184402707332,-0.0,-0.233323092128,-7.06789929214e-17,-0.233123854955
8.24,-7.06789929214e-17,0.221967533911,-1.41357985843e-16,0.243104660375,-7.06789929214e-17,0.211794966568,-7.06789929214e-17,0.145080102883,-0.0,-0.0773827695001,-7.06789929214e-17,-0.138638526288,-7.06789929214e-17,-0.204544058683,-0.0,-0.237198506229
9.1,-1.41357985843e-16,0.155099588522,-1.41357985843e-16,0.21765218443,-0.0,0.241737896827,-0.0,0.211190689159,-7.06789929214e-17,-0.147794329741,-0.0,-0.213641332794,-1.41357985843e-16,-0.241433496904,-7.06789929214e-17,-0.216134996367
7.64,-1.41357985843e-16,0.122906551097,-1.76697482304e-16,0.070000899541,-0.0,0.063527361516,-1.41357985843e-16,0.107903167401,-7.06789929214e-17,-0.17397307814,-1.76697482304e-16,-0.105917247383,-7.06789929214e-17,-0.0636949184591,-1.76697482304e-16,-0.0715628390381
1.46,-1.41357985843e-16,0.214594222359,-7.06789929214e-17,0.155319927692,-7.06789929214e-17,0.0940957120857,-7.06789929214e-17,0.0672087288983,-0.0,-0.0801867345597,-7.06789929214e-17,-0.0580890540662,-1.41357985843e-16,-0.0879620988166,-0.0,-0.152849600721
9.32,-1.41357985843e-16,0.238169214293,-7.06789929214e-17,0.225352177199,-0.0,0.170232321057,-1.76697482304e-16,0.10474421054,-1.41357985843e-16,-0.0590888861967,-7.06789929214e-17,-0.0957047430264,-7.06789929214e-17,-0.162127559935,-7.06789929214e-17,-0.21984305436
6.12,-0.0,0.166266156781,-7.06789929214e-17,0.225348123883,-7.06789929214e-17,0.241730348614,-1.76697482304e-16,0.203713106622,-0.0,-0.13617137143,-1.41357985843e-16,-0.204711159431,-1.41357985843e-16,-0.240141878268,-0.0,-0.222977842273
3.2,-1.41357985843e-16,0.206627235198,-0.0,0.243117599112,-0.0,0.227129171736,-7.06789929214e-17,0.166285522648,-7.06789929214e-17,-0.0937769154229,-7.06789929214e-17,-0.161900045351,-7.06789929214e-17,-0.221205865923,-0.0,-0.238029084917
1.6,-7.06789929214e-17,0.14468188373,-7.06789929214e-17,0.0833305615674,-1.06018489382e-16,0.0609819167999,-7.06789929214e-17,0.091471566979,-0.0,-0.15121385594,-1.41357985843e-16,-0.0871996111869,-0.0,-0.0594523508538,-1.41357985843e-16,-0.0839798514401
8.46,-7.06789929214e-17,0.21458519602,-0.0,0.155301656088,-0.0,0.0940708841131,-7.06789929214e-17,0.0671705842726,-1.76697482304e-16,-0.0802480552325,-1.41357985843e-16,-0.0579339939284,-7.06789929214e-17,-0.0880052093794,-1.76697482304e-16,-0.152862223681
2.26,-1.41357985843e-16,0.22796197982,-1.41357985843e-16,0.240815410108,-0.0,0.202532649122,-7.06789929214e-17,0.134489773871,-7.06789929214e-17,-0.0708293082856,-0.0,-0.127163663484,-1.41357985843e-16,-0.194832346279,-7.06789929214e-17,-0.234823698512
9.4,-0.0,0.23244502248,-1.41357985843e-16,0.188997937372,-7.06789929214e-17,0.12417570976,-0.0,0.0761770449661,-7.06789929214e-17,-0.0630829863498,-7.06789929214e-17,-0.0664226752673,-1.41357985843e-16,-0.116903609837,-7.06789929214e-17,-0.185137123878
6.48,-1.06018489382e-16,0.206482338168,-0.0,0.143772649275,-0.0,0.0857488509607,-0.0,0.0668427592396,-0.0,-0.0882583409474,-0.0,-0.0579808395301,-1.41357985843e-16,-0.0801695430811,-1.41357985843e-16,-0.141792702377
6.7,-1.06018489382e-16,0.0937736680785,-7.06789929214e-17,0.059464272191,-0.0,0.0771720789484,-7.06789929214e-17,0.136964104616,-7.06789929214e-17,-0.204986163488,-0.0,-0.13887064978,-0.0,-0.0800303675535,-7.06789929214e-17,-0.0623296021493
3.38,-7.06789929214e-17,0.235934672923,-7.06789929214e-17,0.199352484989,-3.53394964607e-17,0.1354250907,-7.06789929214e-17,0.0817273975247,-1.76697482304e-16,-0.0599338343177,-0.0,-0.0719820818894,-0.0,-0.127832565799,-0.0,-0.195018483366
1.14,-1.41357985843e-16,0.177172934217,-7.06789929214e-17,0.231853930687,-1.41357985843e-16,0.240268138793,-1.41357985843e-16,0.195384667699,-7.06789929214e-17,-0.124758652807,-1.41357985843e-16,-0.194912810066,-1.41357985843e-16,-0.237435920318,-7.06789929214e-17,-0.228676837972
7.28,-7.06789929214e-17,0.232699871293,-2.12036978764e-16,0.237023734524,-1.41357985843e-16,0.192367632337,-7.06789929214e-17,0.124087500668,-7.06789929214e-17,-0.0655758388516,-7.06789929214e-17,-0.116079877719,-0.0,-0.184409222985,-0.0,-0.231089277778
5.18,-7.06789929214e-17,0.197521968813,-7.06789929214e-17,0.240819789702,-7.06789929214e-17,0.232900510074,-0.0,0.176492823249,-0.0,-0.10341802932,-0.0,-0.173341798913,-0.0,-0.227885471281,-7.06789929214e-17,-0.236257941081
1.3,-1.06018489382e-16,0.236127248922,-0.0,0.23186081737,-7.06789929214e-17,0.181569204655,-1.06018489382e-16,0.114149395832,-7.06789929214e-17,-0.0616090236095,-7.06789929214e-17,-0.105517809971,-0.0,-0.173448625426,-0.0,-0.226074904466
9.62,-7.06789929214e-17,0.133665796618,-0.0,0.0760864129159,-1.76697482304e-16,0.0615682252321,-0.0,0.0992995043038,-1.41357985843e-16,-0.162686423595,-7.06789929214e-17,-0.0961099282012,-1.41357985843e-16,-0.0608728760553,-0.0,-0.077198048276
0.58,-0.0,0.155709234044,-7.06789929214e-17,0.0916226960701,-0.0,0.0616840164462,-7.06789929214e-17,0.0843711861926,-1.76697482304e-16,-0.139593638057,-7.06789929214e-17,-0.0790809397137,-7.06789929214e-17,-0.0593522411906,-7.06789929214e-17,-0.0916952311343
0.9,-1.76697482304e-16,0.0670049560579,-3.53394964607e-17,0.110271443572,-7.06789929214e-17,0.175173648033,-7.06789929214e-17,0.223187710648,-7.06789929214e-17,-0.237441748317,-0.0,-0.234122577048,-7.06789929214e-17,-0.183323737393,-7.06789929214e-17,-0.114857196839
4.24,-7.06789929214e-17,0.22196871974,-1.41357985843e-16,0.243109704686,-7.06789929214e-17,0.211804057872,-0.0,0.145090911836,-7.06789929214e-17,-0.0773729273245,-7.06789929214e-17,-0.138633667758,-1.76697482304e-16,-0.204544398946,-0.0,-0.237200055217
4.62,-7.06789929214e-17,0.133667611648,-7.06789929214e-17,0.0760897237563,-1.41357985843e-16,0.061572679694,-1.41357985843e-16,0.0993035111668,-1.41357985843e-16,-0.162681837802,-7.06789929214e-17,-0.0961056148478,-7.06789929214e-17,-0.0608698845576,-1.41357985843e-16,-0.0771969592216
4.82,-7.06789929214e-17,0.0618844959248,-0.0,0.0756610913297,-7.06789929214e-17,0.131193015521,-1.41357985843e-16,0.195895596511,-7.06789929214e-17,-0.240859438952,-7.06789929214e-17,-0.204823066506,-1.06018489382e-16,-0.138492801988,-7.06789929214e-17,-0.0803165043729
2.86,-7.06789929214e-17,0.0616774541222,-7.06789929214e-17,0.0911082084651,-0.0,0.153242914626,-7.06789929214e-17,0.211416384647,-7.06789929214e-17,-0.242110984002,-0.0,-0.22171391975,-1.41357985843e-16,-0.161244059249,-3.53394964607e-17,-0.0958863309065
1.8,-7.06789929214e-17,0.0640709328072,-7.06789929214e-17,0.0696350297768,-7.06789929214e-17,0.12054630791,-0.0,0.187024443833,-1.41357985843e-16,-0.238072924427,-7.06789929214e-17,-0.195008273542,-7.06789929214e-17,-0.127293714146,-7.06789929214e-17,-0.0741159746753
9.84,-7.06789929214e-17,0.06108247336,-0.0,0.0828568545781,-0.0,0.14215076861,-1.41357985843e-16,0.204075559032,-7.06789929214e-17,-0.24225316144,-1.41357985843e-16,-0.213760262542,-1.41357985843e-16,-0.149863915738,-0.0,-0.087610608901
6.34,-1.41357985843e-16,0.238821569262,-1.41357985843e-16,0.217679539705,-1.41357985843e-16,0.158635336781,-1.41357985843e-16,0.0961098090446,-0.0,-0.0578924744395,-7.06789929214e-17,-0.0867601158305,-1.41357985843e-16,-0.150636314235,-1.41357985843e-16,-0.212512902744
3.6,-7.06789929214e-17,0.144678244942,-7.06789929214e-17,0.0833256895369,-7.06789929214e-17,0.0609779529632,-1.76697482304e-16,0.0914691147307,-7.06789929214e-17,-0.15121869446,-7.06789929214e-17,-0.0872058901952,-0.0,-0.0594571762151,-7.06789929214e-17,-0.0839818478357
6.3,-7.06789929214e-17,0.236120556027,-7.06789929214e-17,0.231842298648,-1.06018489382e-16,0.181544882246,-7.06789929214e-17,0.114124039049,-1.41357985843e-16,-0.0616346011246,-7.06789929214e-17,-0.105532511234,-0.0,-0.173448338647,-1.76697482304e-16,-0.226069855452
6.92,-7.06789929214e-17,0.0716659146891,-7.06789929214e-17,0.120902417347,-1.41357985843e-16,0.185700799508,-1.41357985843e-16,0.227443751278,-1.41357985843e-16,-0.232986303025,-7.06789929214e-17,-0.238389646802,-7.06789929214e-17,-0.193681572533,-7.06789929214e-17,-0.125260770204
7.5,-7.06789929214e-17,0.197501810125,-7.06789929214e-17,0.132384612531,-1.41357985843e-16,0.0784914300889,-1.41357985843e-16,0.0678574193533,-7.06789929214e-17,-0.0972274468012,-0.0,-0.0594838324748,-1.41357985843e-16,-0.0734485998945,-0.0,-0.130857612081
8.9,-7.06789929214e-17,0.067009281639,-7.06789929214e-17,0.110274862759,-1.41357985843e-16,0.175178122247,-7.06789929214e-17,0.22318095893,-7.06789929214e-17,-0.237449479275,-0.0,-0.234132776141,-1.41357985843e-16,-0.183334783379,-2.12036978764e-16,-0.114864252658
2.94,-1.41357985843e-16,0.0775608848216,-2.12036978764e-16,0.132014776218,-7.06789929214e-17,0.195717219044,-7.06789929214e-17,0.230539963914,-0.0,-0.227188592306,-0.0,-0.241253013931,-1.41357985843e-16,-0.203346486813,-7.06789929214e-17,-0.13604801339
5.4,-7.06789929214e-17,0.232446916114,-7.06789929214e-17,0.189002192341,-7.06789929214e-17,0.124180804829,-1.41357985843e-16,0.0761823124878,-0.0,-0.0630768614323,-1.41357985843e-16,-0.0664184560687,-7.06789929214e-17,-0.116901696149,-7.06789929214e-17,-0.185137000448
3.94,-7.06789929214e-17,0.077561600044,-1.41357985843e-16,0.132016103563,-7.06789929214e-17,0.195717563301,-1.06018489382e-16,0.230538794094,-7.06789929214e-17,-0.227188615476,-1.41357985843e-16,-0.241252598955,-7.06789929214e-17,-0.203346716186,-1.41357985843e-16,-0.136048367511
5.98,-0.0,0.0926937114166,-1.41357985843e-16,0.155030573637,-7.06789929214e-17,0.213637601875,-0.0,0.233033443656,-1.06018489382e-16,-0.212011439483,-0.0,-0.242584527328,-1.41357985843e-16,-0.220065355687,-0.0,-0.158125541933
0.82,-0.0,0.0618756073628,-3.53394964607e-17,0.0756470626387,-0.0,0.131151125754,-1.41357985843e-16,0.195852638902,-7.06789929214e-17,-0.240890644587,-1.06018489382e-16,-0.204847207499,-1.41357985843e-16,-0.13850102092,-0.0,-0.0803128614831
4.46,-1.41357985843e-16,0.214587947538,-7.06789929214e-17,0.155307051134,-7.06789929214e-17,0.0940766191904,-7.06789929214e-17,0.0671761774277,-0.0,-0.0802415180599,-1.41357985843e-16,-0.0579288594849,-0.0,-0.0880023592824,-7.06789929214e-17,-0.15286168526
3.48,-7.06789929214e-17,0.206486438536,-7.06789929214e-17,0.143783784562,-7.06789929214e-17,0.0857663323717,-1.41357985843e-16,0.0668648479606,-7.06789929214e-17,-0.0882339075003,-0.0,-0.0581391087994,-0.0,-0.0801575247693,-7.06789929214e-17,-0.141788881098
9.12,-1.41357985843e-16,0.166266356354,-1.41357985843e-16,0.225347501553,-0.0,0.241727542936,-7.06789929214e-17,0.203708729311,-7.06789929214e-17,-0.136175037927,-1.41357985843e-16,-0.204712594258,-1.41357985843e-16,-0.240141653261,-7.06789929214e-17,-0.222977558919
1.76,-7.06789929214e-17,0.07242901493,-1.41357985843e-16,0.0614245291202,-1.41357985843e-16,0.100793372343,-0.0,0.167692464262,-7.06789929214e-17,-0.228399422722,-0.0,-0.173449158604,-1.41357985843e-16,-0.1061670326,-0.0,-0.0653862230663
5.84,-7.06789929214e-17,0.061082518452,-7.06789929214e-17,0.0828571317739,-0.0,0.142151767822,-7.06789929214e-17,0.204077393895,-1.41357985843e-16,-0.242251156144,-0.0,-0.213758594201,-7.06789929214e-17,-0.149862498914,-3.53394964607e-17,-0.0876100137888
6.56,-1.41357985843e-16,0.166751135294,-0.0,0.10075631029,-0.0,0.0640356234771,-0.0,0.0785995634727,-7.06789929214e-17,-0.128435499005,-1.41357985843e-16,-0.0723476946554,-7.06789929214e-17,-0.0608966359536,-7.06789929214e-17,-0.100547488395
4.42,-7.06789929214e-17,0.227673921764,-0.0,0.178098746761,-0.0,0.113436866032,-7.06789929214e-17,0.0718745319151,-7.06789929214e-17,-0.0675535022465,-7.06789929214e-17,-0.0621790876319,-7.06789929214e-17,-0.106512316673,-0.0,-0.174706324704
7.14,-7.06789929214e-17,0.177176106614,-7.06789929214e-17,0.231850630653,-0.0,0.240246585183,-7.06789929214e-17,0.195351041946,-7.06789929214e-17,-0.124784129728,-1.76697482304e-16,-0.194916402757,-0.0,-0.237425178984,-7.06789929214e-17,-0.228670701328
8.18,-7.06789929214e-17,0.197521857578,-1.41357985843e-16,0.240817797352,-1.41357985843e-16,0.232895398075,-7.06789929214e-17,0.176485985699,-1.06018489382e-16,-0.10342388567,-0.0,-0.173344207633,-7.06789929214e-17,-0.227884911164,-1.41357985843e-16,-0.236257200173
5.04,-7.06789929214e-17,0.121865341615,-1.41357985843e-16,0.188866080462,-1.41357985843e-16,0.23328683931,-0.0,0.227428216558,-7.06789929214e-17,-0.182163282303,-0.0,-0.23394859931,-7.06789929214e-17,-0.236745988598,-7.06789929214e-17,-0.189894132488
4.12,-0.0,0.166265533757,-1.41357985843e-16,0.2253484736,-7.06789929214e-17,0.241734139486,-7.06789929214e-17,0.203719325408,-1.41357985843e-16,-0.13616670528,-7.06789929214e-17,-0.20471059711,-0.0,-0.240143483682,-0.0,-0.222978731901
9.34,-7.06789929214e-17,0.238820550892,-7.06789929214e-17,0.217676874623,-1.76697482304e-16,0.158631763751,-2.12036978764e-16,0.0961059946309,-1.41357985843e-16,-0.0578970259333,-0.0,-0.0867626950157,-1.41357985843e-16,-0.150637166015,-0.0,-0.212512772167
5.62,-1.41357985843e-16,0.133666956514,-1.76697482304e-16,0.0760886391918,-7.06789929214e-17,0.0615713797655,-1.41357985843e-16,0.0993024046202,-7.06789929214e-17,-0.162683224246,-7.06789929214e-17,-0.096107024474,-0.0,-0.0608709137238,-0.0,-0.0771973532483
0.74,-7.06789929214e-17,0.0784425734926,-7.06789929214e-17,0.0593190102615,-0.0,0.0918621607387,-7.06789929214e-17,0.157386767818,-0.0,-0.221778601365,-7.06789929214e-17,-0.162126704789,-0.0,-0.0966108594439,-7.06789929214e-17,-0.0629929420298
4.1,-0.0,0.155098558839,-1.41357985843e-16,0.217652463261,-7.06789929214e-17,0.241743589627,-7.06789929214e-17,0.211200558585,-1.41357985843e-16,-0.147786788279,-7.06789929214e-17,-0.213639867641,-7.06789929214e-17,-0.241435261274,-7.06789929214e-17,-0.216135983062
2.1,-7.06789929214e-17,0.155096426675,-7.06789929214e-17,0.217651090316,-1.41357985843e-16,0.241749129157,-7.06789929214e-17,0.211211407938,-7.06789929214e-17,-0.147779916147,-0.0,-0.21364127218,-0.0,-0.241440098605,-0.0,-0.216138128147
8.4,-1.41357985843e-16,0.232445267558,-1.76697482304e-16,0.188998531486,-7.06789929214e-17,0.124176491497,-7.06789929214e-17,0.0761778972573,-0.0,-0.0630820287183,-7.06789929214e-17,-0.0664220174892,-7.06789929214e-17,-0.116903296686,-0.0,-0.185137084421
7.72,-0.0,0.085617326494,-7.06789929214e-17,0.0587033948705,-1.41357985843e-16,0.0840698821063,-0.0,0.14722814613,-1.76697482304e-16,-0.213829688947,-1.41357985843e-16,-0.150457580014,-7.06789929214e-17,-0.0878119576617,-0.0,-0.0619693401655
3.62,-1.41357985843e-16,0.133667340154,-1.41357985843e-16,0.07608701385,-7.06789929214e-17,0.0615654680746,-7.06789929214e-17,0.0992955228664,-0.0,-0.16268984037,-7.06789929214e-17,-0.0961486345794,-1.41357985843e-16,-0.0608733030674,-0.0,-0.0771980034773
1.48,-1.41357985843e-16,0.206492019987,-7.06789929214e-17,0.14379245654,-0.0,0.0857724263,-7.06789929214e-17,0.0668690408606,-7.06789929214e-17,-0.0882269322333,-0.0,-0.0581312849925,-1.41357985843e-16,-0.0801532761646,-7.06789929214e-17,-0.141787940545
9.56,-7.06789929214e-17,0.166750230947,-1.06018489382e-16,0.100754500286,-1.41357985843e-16,0.0640334620169,-7.06789929214e-17,0.0785972585782,-0.0,-0.128437994693,-0.0,-0.0723497989211,-7.06789929214e-17,-0.0608979699157,-1.41357985843e-16,-0.100547904565
3.64,-7.06789929214e-17,0.122907727623,-1.41357985843e-16,0.0700012224683,-7.06789929214e-17,0.0635249125044,-7.06789929214e-17,0.107900095423,-0.0,-0.173975516751,-1.41357985843e-16,-0.105947591885,-0.0,-0.0636947596746,-0.0,-0.0715625937328
6.2,-7.06789929214e-17,0.206626845579,-0.0,0.243113225864,-0.0,0.227118904992,-7.06789929214e-17,0.166272357899,-7.06789929214e-17,-0.0937881366691,-0.0,-0.161903958519,-1.41357985843e-16,-0.221203559621,-7.06789929214e-17,-0.238026891205
