Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,9.96373071852e-11,-0.347484383262,-1.18121086851e-06,-0.189778726171,-3.81081649771e-07,0.262793017615,-2.49515503831e-07,0.342681940833,3.45735420512e-07,0.452961747966,8.02607791401e-07,0.224280125109,8.38658620188e-07,-0.388907793221
9.14,1.0955371125e-09,-0.367026156788,-1.15211218908e-06,0.295333911679,-3.66774336308e-07,0.234000643142,-2.61567660604e-07,0.233006472493,3.29570052594e-07,0.450092583972,7.99003806223e-07,0.148022560995,9.27452626273e-07,-0.0704904587464
0.76,-1.41357985843e-16,-0.365358503071,-7.06789929214e-17,0.242322524308,-7.06789929214e-17,0.156901009492,-1.41357985843e-16,-0.0352968804478,-7.06789929214e-17,0.435181653617,-1.41357985843e-16,0.154573859202,-0.0,-0.10357601388
7.04,9.04339410725e-10,-0.336173566119,-1.16720094893e-06,0.0143102275089,-3.73511393763e-07,0.297274464748,-2.59010862086e-07,0.333021025354,3.3432952311e-07,0.404704804012,7.99676679848e-07,0.259432636625,8.97309291051e-07,-0.418072573848
8.2,9.12681228186e-10,-0.366313414282,-1.15720353184e-06,0.0665653985146,-3.66439002777e-07,0.204773489781,-2.5916256805e-07,0.286872422829,3.29767816092e-07,0.454800732457,7.97647976757e-07,0.148133698564,9.14629699595e-07,-0.1204551388
7.62,7.10100815959e-10,-0.36639716232,-1.1600436016e-06,0.292607203614,-3.73091744184e-07,0.235835450872,-2.59848900913e-07,0.234012746607,3.34659356525e-07,0.448378893914,8.01564580209e-07,0.151046902879,9.01029942932e-07,-0.0858037595844
3.58,-3.27400386936e-10,-0.360889557659,-1.18152768903e-06,-0.0306844513999,-3.82364694167e-07,0.229506517433,-2.51092225189e-07,0.300838897186,3.45266364182e-07,0.453916298412,8.03565508435e-07,0.171564621202,8.3973205287e-07,-0.212250195917
2.68,-1.07729366864e-10,-0.337468834475,-1.18631426078e-06,-0.302134253215,-3.89961497705e-07,0.263907999349,-2.49308696411e-07,0.345916980393,3.53646159727e-07,0.496116913268,8.06237501753e-07,0.25871957181,8.22124465117e-07,-0.459917196812
6.1,3.09246886617e-10,-0.365728778303,-1.16874172802e-06,0.289533748682,-3.76027435134e-07,0.236444155578,-2.55955512253e-07,0.237562384784,3.38656380232e-07,0.445711319822,8.02501052834e-07,0.15420964249,8.77342976806e-07,-0.0991050891665
4.74,5.11204192842e-11,-0.33779025017,-1.17782258718e-06,0.0924731774352,-3.8412638844e-07,0.295045167997,-2.55527518771e-07,0.329616257052,3.44038323182e-07,0.404083547552,8.04433039075e-07,0.254356617397,8.57742333336e-07,-0.40803577819
8.42,1.15764472259e-09,-0.361440568132,-1.1578010059e-06,0.278716817478,-3.66615447355e-07,0.217805414055,-2.59608507225e-07,0.263029639991,3.29948603061e-07,0.429097605095,7.97720367595e-07,0.17160599897,9.19286532056e-07,-0.166733026887
2.5,-3.781005951e-10,-0.331243206966,-1.19051927976e-06,-0.078945272396,-3.91323518504e-07,0.298865061249,-2.50521812539e-07,0.345555303254,3.52791182525e-07,0.41691917649,8.06467885867e-07,0.274577035447,8.22385826986e-07,-0.444994978282
5.16,1.27776027847e-10,-0.367704653875,-1.17382544322e-06,0.0837168296733,-3.75767569453e-07,0.194838004591,-2.5352936423e-07,0.279012472064,3.3887141089e-07,0.454295631591,8.01059973476e-07,0.14222673764,8.66040561366e-07,-0.0926711055286
2.66,-1.7567420774e-11,-0.334566006002,-1.18619691371e-06,-0.307602792794,-3.89922112092e-07,0.265134687665,-2.49409419621e-07,0.352238321921,3.53562220224e-07,0.491587575399,8.0625196946e-07,0.267697918685,8.22036595863e-07,-0.469342505097
6.68,5.18742531511e-10,-0.366993794201,-1.16526879654e-06,0.083388796134,-3.72899273799e-07,0.199278184341,-2.57481676546e-07,0.282808101559,3.34856181406e-07,0.455079075064,8.00219622584e-07,0.145259753184,8.88904771994e-07,-0.106854887854
7.26,1.31519243855e-09,-0.337652643196,-1.16214523577e-06,-0.297847427721,-3.71481856227e-07,0.264455339609,-2.57441030058e-07,0.34734417325,3.35291277611e-07,0.497767740538,7.99293019008e-07,0.258113714864,8.97148183658e-07,-0.459136119088
0.2,-7.06789929214e-17,-0.265753724601,-7.06789929214e-17,-0.319701677573,-0.0,0.216664233307,-1.41357985843e-16,0.0757582348359,-7.06789929214e-17,-0.080642074358,-1.76697482304e-16,0.245117273701,-1.41357985843e-16,-0.374186937322
9.58,2.07463850021e-09,-0.343095136977,-1.14736881177e-06,-0.22979514412,-3.61204715586e-07,0.264940416876,-2.60346697459e-07,0.35722541777,3.26661403391e-07,0.455353239441,7.94992113516e-07,0.240238974615,9.37302389943e-07,-0.429989339644
0.96,-1.41357985843e-16,-0.332765290263,-0.0,-0.165025546937,-7.06789929214e-17,0.246701545525,-0.0,0.286616325436,-0.0,0.288711382246,-7.06789929214e-17,0.269744990096,-0.0,-0.436763146885
4.58,-1.39148384872e-10,-0.36481246794,-1.17671758049e-06,0.287978425594,-3.83269205376e-07,0.238244737079,-2.54192054333e-07,0.247321768194,3.44810315896e-07,0.440746936837,8.05151939991e-07,0.157400333428,8.52378392891e-07,-0.111763241782
