Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-7.06789929214e-17,0.26321525277,-7.06789929214e-17,-0.08385895347,-7.06789929214e-17,-0.337247178951,-0.0,-0.183700610289,-1.41357985843e-16,0.00988242392557,-7.06789929214e-17,0.11428510702,-7.06789929214e-17,0.187001512047
9.14,-1.41357985843e-16,0.25587770841,-1.41357985843e-16,0.337367998549,-0.0,0.0473409586967,-0.0,-0.202380790654,-7.06789929214e-17,-0.131508230679,-0.0,-0.315605330978,-1.41357985843e-16,-0.0171923858836
0.76,-2.12036978764e-16,-0.145354580299,-1.06018489382e-16,0.0656030280558,-0.0,0.349979252692,-7.06789929214e-17,0.127858406085,-1.41357985843e-16,0.124580105073,-1.41357985843e-16,-0.290495126036,-7.06789929214e-17,-0.190178569918
7.04,-1.41357985843e-16,0.313652356065,-0.0,-0.0200264609466,-7.06789929214e-17,-0.274721989208,-7.06789929214e-17,-0.234918932467,-1.41357985843e-16,-0.0539060749436,-0.0,0.0477797607166,-1.41357985843e-16,0.171813410851
8.2,-7.06789929214e-17,-0.233366155371,-1.41357985843e-16,-0.269689023936,-7.06789929214e-17,-0.0202753347317,-7.06789929214e-17,0.239583319953,-7.06789929214e-17,0.165567906875,-1.41357985843e-16,0.179909141788,-7.06789929214e-17,0.00184390706568
7.62,-0.0,0.043288575397,-1.41357985843e-16,0.306466185244,-7.06789929214e-17,0.264431428364,-1.06018489382e-16,-0.0150621660627,-7.06789929214e-17,-0.110065278173,-1.06018489382e-16,-0.350876176041,-0.0,-0.120374786582
3.58,-7.06789929214e-17,0.324362961425,-7.06789929214e-17,-0.00413816464402,-1.41357985843e-16,-0.264361740877,-7.06789929214e-17,-0.233067245587,-7.06789929214e-17,-0.0697322572779,-0.0,0.0344593509851,-7.06789929214e-17,0.168316501331
2.68,-1.41357985843e-16,-0.252085464169,-0.0,0.0236964526884,-0.0,0.260772880316,-7.06789929214e-17,0.203964001439,-1.41357985843e-16,0.079675461785,-1.41357985843e-16,-0.14208297882,-7.06789929214e-17,-0.167961425388
6.1,-0.0,-0.17225783933,-7.06789929214e-17,0.0940618022743,-7.06789929214e-17,0.294713888352,-0.0,0.193480364112,-7.06789929214e-17,0.0143019232667,-0.0,-0.186981189479,-7.06789929214e-17,-0.175302924654
