Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7,Universal_Angle_1_8,Universal_Angle_2_8,Universal_Angle_1_9,Universal_Angle_2_9,Universal_Angle_1_10,Universal_Angle_2_10,Universal_Angle_1_11,Universal_Angle_2_11,Universal_Angle_1_12,Universal_Angle_2_12,Universal_Angle_1_13,Universal_Angle_2_13,Universal_Angle_1_14,Universal_Angle_2_14,Universal_Angle_1_15,Universal_Angle_2_15
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,0.000244299203916,0.00181492291641,-0.000126554575376,-0.94615649864,0.000226075139664,0.00197497675787,-0.000144668269337,-0.944469916385,-0.000176416422759,0.000552028281409,-0.000543425125126,-0.960448573108,-0.000303320327899,-0.000374432916285,-0.000649663159044,0.500239201896,-1.65933064091e-05,0.000892461616803,4.1267191644e-05,0.00103055717565,7.12652351521e-05,0.0010447174132,7.64995013628e-05,0.000532793030568,6.45226850943e-05,0.000100346734069,4.40119552265e-05,-0.00070013204724,2.26495076547e-05,-0.00145850319163,6.382643817e-06,0.000867588663713
9.14,0.000237994270792,0.0021858788147,-0.00012712812252,-0.948080172855,0.000251069800164,0.00318925686893,-0.000108873299235,-0.949441362241,-0.000166895042651,0.00315665942935,-0.000529360471662,-0.944690548255,-0.000322047599236,0.0022278491218,-0.000655389290485,0.499313017306,-2.48465337666e-05,3.32645472954e-05,3.36656253544e-05,0.000284176240361,6.48724325722e-05,0.000436384025715,7.15633945861e-05,7.11651662764e-05,6.10723988614e-05,-0.0002187175051,4.19174066344e-05,-0.000892544469525,2.16544481356e-05,-0.00154970035925,6.12053101489e-06,0.000844159586268
0.76,0.000244880414956,0.00251880998639,-0.000132402141675,-0.953809608241,0.000205233085532,0.00381732726942,-0.000188093370191,-0.955558356639,-0.000199387116084,-0.00673232973576,-0.000586397874412,-0.989637509886,-0.000304396780974,-0.0232237956234,-0.000659240536912,0.470865193844,-1.92796769197e-05,-0.0367456301031,4.03136691461e-05,-0.0416114891049,7.13023287705e-05,-0.0425696649062,7.69196882539e-05,-0.0391639572634,6.49222294459e-05,-0.0318398688541,4.42152068138e-05,-0.0220140759137,2.2678832672e-05,-0.011711669184,6.3662277637e-06,-0.00342561092801
7.04,0.000241133881212,0.0021244846625,-0.000126770839431,-0.946381029946,0.000239009042738,0.00206728378792,-0.000126256517301,-0.945535457907,-0.000171716511551,0.0021795492129,-0.000537010846209,-0.952414547504,-0.000313768742972,0.0015175197444,-0.00065386066307,0.499751294851,-2.25274925459e-05,0.000435999406648,3.58768278461e-05,0.000629791715751,6.67845855167e-05,0.000714321072121,7.30762516315e-05,0.000278899357125,6.21530471856e-05,-7.75984607176e-05,4.25861243255e-05,-0.000809127984716,2.19775570075e-05,-0.00151098426545,6.20701070831e-06,0.000854083298467
8.2,0.00024094359284,0.00192906451713,-0.00012705978641,-0.945701696585,0.000239359531931,0.0021024419286,-0.000125971903086,-0.944496884602,-0.000171745395988,0.00189277352459,-0.000537443248517,-0.952351582904,-0.000314492525797,0.00141708064176,-0.00065474566202,0.49970816173,-2.37964134511e-05,0.000399967446961,3.47236643588e-05,0.000600249389406,6.5825489144e-05,0.000690697023618,7.23433141507e-05,0.00026072781383,6.16457692628e-05,-9.06205233863e-05,4.22810512799e-05,-0.000817440229122,2.18339294044e-05,-0.00151523451823,6.16955204926e-06,0.000852934868054
7.62,0.000241029202757,0.00181483129867,-0.00012692472153,-0.946013482067,0.000239205213134,0.00212328398009,-0.000126092031915,-0.944972084694,-0.000171727944436,0.00206152213557,-0.000537233156169,-0.952379096772,-0.00031416038545,0.00146176082051,-0.000654326369004,0.499723315293,-2.31936168918e-05,0.000412894548184,3.52724235162e-05,0.000611249307747,6.62827119913e-05,0.000699948317893,7.26933499927e-05,0.000268266445611,6.18884592102e-05,-8.48979463897e-05,4.24272432243e-05,-0.000813589115898,2.19028590748e-05,-0.00151317472217,6.18755394579e-06,0.000853515722372
3.58,0.000243087251255,0.0022668132091,-0.000127841681615,-0.9437305997,0.00022813197916,0.00467160409523,-0.000142056408737,-0.95078643331,-0.000174529129532,0.00309472771684,-0.00054151221731,-0.95895608993,-0.000304794982741,-0.000139808288605,-0.00064984999114,0.499867809467,-1.72023009339e-05,0.00058496143548,4.06740699533e-05,0.000810940990183,7.08216344977e-05,0.00091159373804,7.62259944522e-05,0.00046827748916,6.43822572881e-05,8.00927718039e-05,4.39537604903e-05,-0.000698999130824,2.26319739195e-05,-0.00145236899522,6.37997243492e-06,0.000870641064794
2.68,0.000244514701841,0.00196610070495,-0.000126169039286,-0.947001526069,0.000225731453341,0.00210953393067,-0.000144909750434,-0.945814001896,-0.000176367334505,-0.000223984526631,-0.000542739991304,-0.960502384408,-0.000302353435705,-0.000252893357598,-0.000648309684898,0.500191851135,-1.46265848002e-05,0.000818042355828,4.30423087933e-05,0.000932514926181,7.27351981452e-05,0.000934358487359,7.76203351614e-05,0.000425002753916,6.52981846124e-05,9.15503518354e-06,4.44790200926e-05,-0.000764815626053,2.28701570034e-05,-0.00149357813989,6.44064638893e-06,0.000856807280858
6.1,0.000241313426215,0.00189453892857,-0.000126473538769,-0.947010566149,0.000238737867006,0.00211440227403,-0.000126412692559,-0.946458807888,-0.000171644682542,0.00212397211188,-0.000536507653688,-0.952393543209,-0.000313080112147,0.00167052706038,-0.000652992329199,0.499823613627,-2.12971180435e-05,0.000496944982635,3.69882251262e-05,0.000678737021573,6.77047023915e-05,0.00075155071932,7.37770887797e-05,0.000305473845893,6.2637054068e-05,-6.018996284e-05,4.28768261962e-05,-0.000799045528238,2.21143318084e-05,-0.00150630782587,6.24268038028e-06,0.000855227592992
4.74,0.000241614644161,0.0019529607237,-0.00012596615283,-0.948069849315,0.000238279943072,0.00201314925754,-0.000126696139444,-0.948035069069,-0.000171545953557,0.00214105542333,-0.000535684263146,-0.952386557369,-0.000311916477362,0.00189843805151,-0.000651497988798,0.499894223255,-1.91648653695e-05,0.000539852851463,3.8908113178e-05,0.000697481118709,6.92866688671e-05,0.000752403239965,7.49746028923e-05,0.000295841069755,6.3457988343e-05,-7.34811140809e-05,4.3365909595e-05,-0.000810647301174,2.23425283515e-05,-0.00151330680069,6.30168706773e-06,0.00085279921034
8.42,0.000238895792087,0.00359787091388,-0.000129097994117,-0.951082605155,0.000242647394781,0.00714501611022,-0.000122032991634,-0.949443840414,-0.000169545511895,0.00452304705998,-0.000534844496416,-0.951283585768,-0.000317248935645,0.00134290368074,-0.000654984854562,0.499148742119,-2.46903161723e-05,0.000128861440682,3.39114228355e-05,0.000483949630317,6.52505434553e-05,0.000650301659779,7.20095497918e-05,0.000255169728121,6.14885120992e-05,-8.20600188985e-05,4.22252744121e-05,-0.000806115316816,2.18223770486e-05,-0.00150724095402,6.16948571335e-06,0.000855809691341
2.5,0.000244524289314,0.00192613966262,-0.000126161184934,-0.947109450286,0.000225605952783,0.00191325316498,-0.00014510693901,-0.946048082564,-0.000176416192009,-0.000436395418755,-0.000542746558311,-0.960659872851,-0.000302210094371,-0.000393362277794,-0.000648053927789,0.500002402011,-1.41584153032e-05,0.000603454457266,4.34819725062e-05,0.000709711842662,7.31113552749e-05,0.000721942609921,7.79145145612e-05,0.00024020974313,6.5505336024e-05,-0.000134823727365,4.46050530226e-05,-0.000861102594829,2.29299411643e-05,-0.00154351400372,6.45638454813e-06,0.000842325612412
5.16,0.000241513983222,0.00208281084729,-0.000126123425488,-0.947714660411,0.000238463875688,0.00205888205211,-0.000126536425129,-0.947485966132,-0.000171546893433,0.00201971551352,-0.00053589390676,-0.952347099784,-0.00031230081703,0.00185948394565,-0.000651974945737,0.499906259228,-1.98570694543e-05,0.000565847460709,3.82878882472e-05,0.000732848455609,6.87791293467e-05,0.000791427341869,7.45937571816e-05,0.000332866356007,6.3199579689e-05,-4.30093331331e-05,4.32137034796e-05,-0.000789549699393,2.22723703753e-05,-0.00150211898733,6.28379056998e-06,0.000856150295981
2.66,0.000244520571018,0.0019608241829,-0.000126160133238,-0.94701498123,0.000225719282821,0.00208738144501,-0.000144922465555,-0.945838780949,-0.00017637458477,-0.000243960004181,-0.000542738115772,-0.960513335079,-0.00030233472004,-0.000261053774763,-0.000648279830212,0.500178435932,-1.45718783814e-05,0.000801106303776,4.30932316891e-05,0.000914647928428,7.27775078484e-05,0.000917578348848,7.7652291803e-05,0.000410693657293,6.53199573101e-05,-1.82523319354e-06,4.44918931781e-05,-0.000772093983736,2.28761161658e-05,-0.00149733804467,6.44218100797e-06,0.000855715567891
6.68,0.000241207399415,0.00203527961955,-0.000126656896778,-0.946623876906,0.000238894894126,0.00219070766001,-0.000126328487594,-0.945887177269,-0.000171694372143,0.00199151541651,-0.000536831339853,-0.952401355915,-0.000313500292281,0.00158278907453,-0.000653544784287,0.499788329448,-2.20822158453e-05,0.000465700156566,3.62784754106e-05,0.00065261900708,6.71169058546e-05,0.000731059862885,7.33293410467e-05,0.000290522112468,6.23278480695e-05,-7.01152934338e-05,4.26911276847e-05,-0.00080483037975,2.20269682866e-05,-0.00150899509703,6.21989702218e-06,0.000854577862026
7.26,0.00024107068311,0.00220111974094,-0.000126844510835,-0.946173150616,0.00023915281271,0.00191883153407,-0.000126085769073,-0.945178021317,-0.000171669054173,0.00196366287568,-0.00053702294834,-0.952335602369,-0.000313951920147,0.00152489194118,-0.000654038966469,0.499747661788,-2.27878694156e-05,0.000428975182156,3.56339989755e-05,0.000621367950016,6.65762384756e-05,0.000706018198608,7.29114162498e-05,0.000271706289128,6.20348233055e-05,-8.31205567536e-05,4.25125389802e-05,-0.000812785578264,2.19417818622e-05,-0.00151287963401,6.19737835464e-06,0.00085355551289
