Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-0.0,-0.333973724923,-2.82715971686e-16,0.0895178530703,-2.82715971686e-16,0.0393932749144,-0.0,0.0676999318094,-0.0,-0.0925332896438,-1.41357985843e-16,0.266518045178,-1.41357985843e-16,0.498575239616
9.14,-1.41357985843e-16,-0.0775134176362,-0.0,0.0206969449276,-0.0,0.00938323539826,-2.12036978764e-16,0.00130999020108,-2.82715971686e-16,0.205641372052,-0.0,0.0622596769403,-0.0,0.150521379628
0.76,-2.82715971686e-16,0.346833174816,-2.82715971686e-16,-0.0933875847929,-0.0,-0.0413246336014,-1.41357985843e-16,-0.10198738317,-1.41357985843e-16,-0.527258042883,-0.0,-0.277924803617,-1.41357985843e-16,-0.516804391529
7.04,-2.82715971686e-16,-0.41242173534,-2.82715971686e-16,0.112451975384,-1.41357985843e-16,0.0493348530243,-2.82715971686e-16,0.0868799347221,-0.0,-0.295867788627,-2.82715971686e-16,0.331229988655,-0.0,0.599717183313
8.2,-2.82715971686e-16,0.126972857032,-2.82715971686e-16,-0.0336555605156,-1.41357985843e-16,-0.0149993439112,-1.41357985843e-16,-0.0492165431542,-2.82715971686e-16,-0.650148947989,-0.0,-0.101755818428,-1.41357985843e-16,-0.212443116141
7.62,-1.41357985843e-16,0.348720419803,-2.82715971686e-16,-0.0940223098852,-1.41357985843e-16,-0.0410728537057,-1.41357985843e-16,-0.0429685043073,-7.06789929214e-17,0.2487696486,-1.41357985843e-16,-0.278233345276,-0.0,-0.445114882184
3.58,-0.0,-0.237339431195,-2.82715971686e-16,0.0628543542985,-0.0,0.0277311162519,-2.82715971686e-16,0.0425862686251,-1.41357985843e-16,0.065102407991,-4.24073957528e-16,0.189088165888,-2.82715971686e-16,0.361598269404
2.68,-1.41357985843e-16,0.224776454109,-0.0,-0.0596204054877,-0.0,-0.0263647944981,-0.0,-0.0719795970431,-1.41357985843e-16,-0.582139864704,-2.82715971686e-16,-0.18043565122,-1.41357985843e-16,-0.343219735227
6.1,-0.0,0.428317762107,-0.0,-0.117110376572,-0.0,-0.051336100364,-3.53394964607e-16,-0.00299185506246,-2.82715971686e-16,-0.315994267405,-1.41357985843e-16,-0.34430611137,-1.41357985843e-16,-0.61831150248
4.74,-0.0,-0.156779731065,-2.82715971686e-16,0.0407610921874,-1.41357985843e-16,0.0175888800426,-1.41357985843e-16,0.0201022202573,-1.41357985843e-16,-0.79246895527,-1.41357985843e-16,0.123300313876,-1.41357985843e-16,0.14001081417
8.42,-2.82715971686e-16,-0.220186267794,-1.41357985843e-16,0.0578913336476,-2.82715971686e-16,0.0251234093964,-0.0,0.0363206728597,-2.82715971686e-16,-0.822729090436,-0.0,0.174108003515,-1.41357985843e-16,0.227193738384
2.5,-1.41357985843e-16,0.409156350949,-1.41357985843e-16,-0.111411510901,-2.12036978764e-16,-0.0479224583484,-1.41357985843e-16,-0.0562652260098,-1.41357985843e-16,-0.381662608453,-1.41357985843e-16,-0.329878152485,-0.0,-0.596084762544
5.16,-1.41357985843e-16,-0.439473328349,-1.41357985843e-16,0.12065262512,-2.12036978764e-16,0.0530586749091,-3.53394964607e-16,0.0826619025522,-1.41357985843e-16,-0.395819627892,-2.82715971686e-16,0.353902701734,-1.41357985843e-16,0.630596463201
2.66,-1.41357985843e-16,0.251988599472,-1.41357985843e-16,-0.0669841467463,-1.41357985843e-16,-0.029562913811,-1.41357985843e-16,-0.0772357901705,-0.0,-0.558595838464,-2.82715971686e-16,-0.202115849098,-0.0,-0.383177240654
6.68,-0.0,-0.317167684667,-0.0,0.0849299211875,-2.82715971686e-16,0.037049101007,-1.41357985843e-16,0.0602656970323,-1.41357985843e-16,-0.828693677964,-1.41357985843e-16,0.252766498097,-1.41357985843e-16,0.383415197269
7.26,-2.82715971686e-16,-0.174570743796,-2.82715971686e-16,0.0461347719458,-0.0,0.0204649615781,-4.24073957528e-16,0.0265290061637,-1.41357985843e-16,0.127878070382,-2.82715971686e-16,0.139112964727,-2.82715971686e-16,0.274175934778
0.2,-0.0,0.18153064362,-2.82715971686e-16,-0.0473500707043,-2.82715971686e-16,-0.0205047207338,-1.41357985843e-16,-0.0618537334168,-2.82715971686e-16,0.105113264509,-1.41357985843e-16,-0.141259212312,-1.41357985843e-16,-0.280122817062
9.58,-4.24073957528e-16,0.438352457569,-2.12036978764e-16,-0.120600589961,-1.41357985843e-16,-0.0528378178076,-0.0,0.015122128442,-1.41357985843e-16,-0.0166495634564,-1.41357985843e-16,-0.353068174241,-1.41357985843e-16,-0.616201189457
0.96,-3.53394964607e-16,0.0748313222469,-0.0,-0.0200043890057,-1.41357985843e-16,-0.009111233964,-3.53394964607e-16,-0.0392887701508,-0.0,-0.746350498727,-2.82715971686e-16,-0.0603933768966,-2.82715971686e-16,-0.147428010196
4.58,-1.41357985843e-16,0.101102227106,-1.41357985843e-16,-0.0268760908167,-0.0,-0.0120350182333,-1.41357985843e-16,-0.0432301027062,-1.41357985843e-16,-0.658219539716,-1.41357985843e-16,-0.0812175729058,-2.82715971686e-16,-0.179726674302
