Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-1.76697482304e-16,-0.165591061903,-0.0,-0.024742679134,-7.06789929214e-17,0.0580146336801,-7.06789929214e-17,0.0288360052778,-7.06789929214e-17,0.02023297843,-7.06789929214e-17,0.114903698908,-7.06789929214e-17,-0.124303861192
9.14,-1.41357985843e-16,0.272316947343,-0.0,0.0447870969363,-0.0,0.169145135659,-7.06789929214e-17,-0.147055517898,-7.06789929214e-17,0.0433398371194,-7.06789929214e-17,-0.129821877717,-7.06789929214e-17,0.0748177724625
0.76,-7.06789929214e-17,0.307692226635,-7.06789929214e-17,0.0602807424302,-1.41357985843e-16,0.12776476444,-7.06789929214e-17,-0.223224649998,-7.06789929214e-17,0.0607933383664,-7.06789929214e-17,-0.157281575865,-7.06789929214e-17,0.0966723638999
7.04,-0.0,-0.286256851934,-0.0,-0.0468128623078,-1.41357985843e-16,-0.170265290526,-2.82715971686e-16,0.145513083166,-7.06789929214e-17,0.000588161816286,-7.06789929214e-17,0.142168922944,-1.41357985843e-16,-0.0832996828096
8.2,-0.0,0.306998947582,-0.0,0.0584851610895,-0.0,0.0603830156657,-7.06789929214e-17,-0.129648357207,-7.06789929214e-17,0.0626089230084,-7.06789929214e-17,-0.181396879741,-2.82715971686e-16,0.137690234776
7.62,-1.41357985843e-16,-0.0397855975956,-7.06789929214e-17,0.0301278096839,-7.06789929214e-17,0.0687959883328,-1.41357985843e-16,-0.00525036324201,-0.0,0.033903474629,-1.41357985843e-16,0.0479977507545,-0.0,-0.0836433810715
3.58,-1.41357985843e-16,-0.288800735847,-1.41357985843e-16,-0.0608784044456,-1.41357985843e-16,-0.0169663824051,-1.41357985843e-16,0.093428384658,-0.0,-0.0105847292042,-0.0,0.178991968084,-1.41357985843e-16,-0.139464921327
2.68,-7.06789929214e-17,-0.196472334717,-7.06789929214e-17,-0.0350730883218,-1.41357985843e-16,0.0491501954192,-7.06789929214e-17,0.036643111518,-7.06789929214e-17,0.0145924223497,-1.41357985843e-16,0.131518449942,-1.41357985843e-16,-0.131078467684
6.1,-7.06789929214e-17,-0.300509126907,-0.0,-0.0621067570307,-7.06789929214e-17,-0.0417966126057,-0.0,0.110034468945,-7.06789929214e-17,-0.0160062507124,-0.0,0.184168012373,-0.0,-0.137112525929
4.74,-7.06789929214e-17,0.137061489055,-7.06789929214e-17,-0.00597930743489,-0.0,-0.0473163375891,-0.0,-0.032126090747,-1.41357985843e-16,0.0202070542116,-7.06789929214e-17,-0.09625186696,-7.06789929214e-17,0.119572865865
8.42,-7.06789929214e-17,0.0383623640193,-1.41357985843e-16,0.043105779506,-0.0,0.0933709935223,-7.06789929214e-17,-0.0359873015369,-7.06789929214e-17,0.0350275323534,-7.06789929214e-17,0.0052880569993,-7.06789929214e-17,-0.0480910177049
2.5,-1.41357985843e-16,0.200392400665,-0.0,0.0421401943407,-7.06789929214e-17,0.158026280845,-0.0,-0.102508438917,-0.0,0.0210375868761,-7.06789929214e-17,-0.084983892891,-7.06789929214e-17,0.030153651407
5.16,-7.06789929214e-17,-0.1422093089,-3.53394964607e-17,-0.0160863872997,-7.06789929214e-17,0.0606738108935,-0.0,0.0213842020971,-7.06789929214e-17,0.0238672225348,-1.06018489382e-16,0.10384428747,-7.06789929214e-17,-0.117960645398
2.66,-7.06789929214e-17,-0.154891864316,-1.41357985843e-16,-0.0194682542632,-1.41357985843e-16,0.0577532384865,-1.41357985843e-16,0.0238248443867,-7.06789929214e-17,0.0213096338741,-7.06789929214e-17,0.110357882383,-7.06789929214e-17,-0.121914018558
6.68,-0.0,0.192182870446,-1.41357985843e-16,0.0414876522761,-7.06789929214e-17,0.157939040112,-1.76697482304e-16,-0.0972315084953,-1.06018489382e-16,0.021800899579,-0.0,-0.0803663207443,-7.06789929214e-17,0.0273161314748
7.26,-1.41357985843e-16,0.168118293918,-0.0,0.0128030762496,-7.06789929214e-17,-0.0520628112103,-1.41357985843e-16,-0.0344378914536,-7.06789929214e-17,0.0245889808922,-0.0,-0.113262799394,-0.0,0.126966515173
0.2,-0.0,-0.259609739825,-7.06789929214e-17,-0.0266537152226,-0.0,-0.0669534306248,-7.06789929214e-17,0.0392044815233,-0.0,-0.0152130991968,-2.12036978764e-16,0.146511274703,-0.0,-0.118275288937
9.58,-1.41357985843e-16,-0.238139833314,-0.0,-0.0413770516278,-0.0,-0.171747741275,-7.06789929214e-17,0.109474873975,-1.41357985843e-16,0.0239577218879,-1.41357985843e-16,0.10802372366,-1.41357985843e-16,-0.0506960721603
0.96,-7.06789929214e-17,-0.0821577977348,-0.0,0.0236182260228,-1.41357985843e-16,0.0186145262133,-7.06789929214e-17,-0.0178818582749,-7.06789929214e-17,0.0125740091854,-0.0,0.0843068350746,-1.41357985843e-16,-0.102343110349
4.58,-1.06018489382e-16,-0.216383679662,-7.06789929214e-17,-0.0397325786723,-7.06789929214e-17,-0.167111695897,-0.0,0.0977646747337,-1.76697482304e-16,0.0262919247703,-1.41357985843e-16,0.0960911269036,-1.41357985843e-16,-0.0379630128871
