Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7,Universal_Angle_1_8,Universal_Angle_2_8,Universal_Angle_1_9,Universal_Angle_2_9,Universal_Angle_1_10,Universal_Angle_2_10,Universal_Angle_1_11,Universal_Angle_2_11,Universal_Angle_1_12,Universal_Angle_2_12,Universal_Angle_1_13,Universal_Angle_2_13,Universal_Angle_1_14,Universal_Angle_2_14,Universal_Angle_1_15,Universal_Angle_2_15
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-7.06826776301e-17,0.200198419716,-7.06942690527e-17,0.17757825608,-0.0,0.154694213161,-0.0,0.161791168551,-1.41363293979e-16,0.459889557315,-1.41558629031e-16,0.0853310332315,-0.0,0.0770372586356,-4.93401169557e-18,0.0832748456053,-0.0,-0.103185161917,-7.06798305026e-17,-0.0872936810745,-1.41363137244e-16,-0.0848434907234,-1.41359806266e-16,-0.480706085504,-0.0,-0.105930217251,-0.0,-0.119408602611,-0.0,-0.140832396876,-7.0985307881e-17,-0.16781609946
9.14,-4.52783145306e-19,0.172518432928,-7.06882174576e-17,0.194136318438,-1.41358026192e-16,0.205110557585,-0.0,0.205899525511,-1.76699679414e-16,0.0259464566635,-8.238859069e-18,0.171958675961,-0.0,0.169122094337,-7.08302430642e-17,0.14869221632,-0.0,-0.122634409251,-7.06932785751e-17,-0.14683385942,-1.41359548473e-16,-0.173748194422,-0.0,-0.13231027993,-0.0,-0.216774552349,-0.0,-0.224428624154,-0.0,-0.219875680211,-1.06153402925e-16,-0.203311675858
0.76,-7.06789929214e-17,0.0747786021727,-1.41357985843e-16,0.0678611585085,-0.0,0.0779073568832,-7.06789929214e-17,0.103118261318,-0.0,0.376369649129,-7.06789929214e-17,0.163732228491,-0.0,0.187515191728,-7.06789929214e-17,0.207597492051,-7.06789929214e-17,-0.230344983671,-0.0,-0.211755523502,-1.41357985843e-16,-0.178885466754,-1.41357985843e-16,-0.17218027528,-0.0,-0.104084325656,-1.06018489382e-16,-0.0756001140409,-7.06789929214e-17,-0.061508924552,-7.06789929214e-17,-0.061669747934
7.04,-7.06807404678e-17,0.118190198217,-1.12396548407e-18,0.143181681616,-0.0,0.166100352303,-0.0,0.182325332541,-7.06846610042e-17,-0.0659761405236,-7.11496668788e-17,0.208237539598,-0.0,0.210390619889,-7.0865094005e-17,0.202938093231,-0.0,-0.172364106486,-7.06882305885e-17,-0.188818853273,-7.06846514105e-17,-0.198930103918,-0.0,-0.0117524837381,-0.0,-0.201456474484,-0.0,-0.19305599138,-0.0,-0.176353063113,-5.75884335544e-18,-0.15209840422
8.2,-4.79169103589e-19,0.20208171687,-1.1572547231e-18,0.218288169409,-0.0,0.222034819952,-0.0,0.211072200394,-7.06837800413e-17,0.103592181278,-8.1075330438e-18,0.15696745078,-0.0,0.138787754315,-1.41430509724e-16,0.11092289732,-0.0,-0.103783904669,-1.41361698128e-16,-0.130211091914,-1.41359621081e-16,-0.163491508678,-0.0,-0.175986133432,-0.0,-0.224888311421,-0.0,-0.237988997616,-0.0,-0.238033598674,-5.51490569923e-18,-0.226224742662
7.62,-1.4135899671e-16,0.135636816564,-7.06915637029e-17,0.109304320751,-7.06798084031e-17,0.0937236753649,-1.06018763346e-16,0.106267406022,-1.56795020229e-18,0.425438098874,-7.12016794493e-17,0.099052328218,-0.0,0.111915734321,-7.0847403275e-17,0.132233272388,-0.0,-0.174290885637,-7.06804038482e-17,-0.149878947699,-1.19284422844e-19,-0.12679502099,-0.0,-0.312260977772,-0.0,-0.0875569161486,-0.0,-0.0784404275057,-0.0,-0.0838453061394,-7.08981074811e-17,-0.103788237447
3.58,-7.15240453927e-19,0.157801982896,-1.45380151198e-18,0.130163061937,-0.0,0.109928901453,-0.0,0.110675723982,-1.18813801049e-18,0.499788146174,-7.10871675353e-17,0.0889764352983,-0.0,0.0955156554751,-1.41447414135e-16,0.113081425346,-0.0,-0.149056077899,-7.06801599202e-17,-0.125128801156,-7.06893626936e-17,-0.107578642868,-6.98988014579e-19,-0.429105034331,-0.0,-0.0879482675792,-0.0,-0.0868363799349,-0.0,-0.0992019814911,-6.5458553458e-18,-0.123717187461
2.68,-7.51287081497e-19,0.104864410539,-7.06934326308e-17,0.0843158307993,-0.0,0.0782867108135,-0.0,0.093563633712,-7.06853283916e-17,0.366770898367,-7.10758373995e-17,0.122091157881,-0.0,0.14204531639,-7.08807510819e-17,0.164108167105,-0.0,-0.206428619118,-6.2747484117e-19,-0.181758943271,-7.06953810967e-17,-0.150052651808,-1.41362293924e-16,-0.203941616609,-0.0,-0.0878729333357,-0.0,-0.0698330614158,-0.0,-0.0667257969796,-7.10034824859e-17,-0.0791195341817
6.1,-1.41359059976e-16,0.150797344279,-1.19450930305e-18,0.175307478516,-0.0,0.192389310697,-0.0,0.2017263645,-7.06839772356e-17,-0.0140701774203,-2.1218688609e-16,0.196182329633,-0.0,0.188946664739,-7.0852649816e-17,0.172475349317,-0.0,-0.14168876442,-9.01498362389e-19,-0.163400814723,-7.06869531071e-17,-0.183723082304,-0.0,-0.117580125655,-0.0,-0.211659985416,-0.0,-0.21346449685,-0.0,-0.204515024289,-5.97927699144e-18,-0.18428964872
4.74,-7.0681637476e-17,0.0803023334613,-7.06905678331e-17,0.068521969206,-0.0,0.0725465396681,-0.0,0.100387433538,-7.06878832998e-17,0.249903936567,-7.11571601239e-17,0.146965585414,-0.0,0.174824816744,-5.5841191036e-18,0.200019456384,-0.0,-0.220988381195,-3.53445777379e-17,-0.196856496173,-8.24004618084e-19,-0.161504353557,-0.0,-0.158092628784,-0.0,-0.086359752996,-0.0,-0.065134671059,-0.0,-0.056721935001,-1.41494492834e-16,-0.0628516959994
8.42,-7.06807584364e-17,0.22933647799,-1.41363760971e-16,0.2160287511,-3.37148563391e-19,0.196105684433,-2.12037052354e-16,0.214222756818,-7.06916588178e-17,0.332417936174,-1.4160622451e-16,0.102479557479,-0.0,0.0802238136876,-1.41432703969e-16,0.0699781000877,-0.0,-0.0729361224464,-1.41359759014e-16,-0.0718341370487,-1.41358200865e-16,-0.0858075515324,-0.0,-0.422243978401,-0.0,-0.138437634281,-0.0,-0.16293662678,-0.0,-0.186243431304,-7.08893995522e-17,-0.207798412022
2.5,-1.41360256414e-16,0.20025783696,-1.55188791551e-18,0.177443772877,2.82715971686e-16,0.154067365313,-0.0,0.178250585695,-7.06874732369e-17,0.353047207134,-1.41547010248e-16,0.0828627822345,-0.0,0.0780368859595,-1.06136535125e-16,0.083710028212,-0.0,-0.104218984356,-1.060194722e-16,-0.0890587366691,-7.06962998997e-17,-0.085717357791,-1.41363440243e-16,-0.37989999142,-0.0,-0.103630912066,-0.0,-0.119243471355,-0.0,-0.140858502393,-7.10114432047e-17,-0.167854645886
5.16,-7.06817625387e-17,0.182620486932,-7.06915015653e-17,0.201602985641,-0.0,0.208825399816,-0.0,0.187378301881,-7.06840420738e-17,0.0609598195182,-7.11058204289e-17,0.14399286466,-0.0,0.157725828735,-7.08347286864e-17,0.136112984114,-0.0,-0.113805388882,-7.0681269431e-17,-0.138179808832,-1.41362344594e-16,-0.166975737384,-1.41358158487e-16,-0.131792819562,-0.0,-0.214007366913,-0.0,-0.227649693446,-0.0,-0.225737614351,-7.09496325075e-17,-0.211593308738
2.66,-1.41360025315e-16,0.114590543254,-7.06938546288e-17,0.0915696372655,-0.0,0.081930383692,-0.0,0.0944413101813,-7.06855612038e-17,0.387100338664,-1.41555182543e-16,0.113501882411,-0.0,0.131686757757,-7.08762769804e-17,0.153330404555,-0.0,-0.196997096044,-1.41359285698e-16,-0.172661917476,-7.06955796734e-17,-0.143892943022,-7.06880039639e-17,-0.22353649101,-0.0,-0.0884829197308,-0.0,-0.0727871048509,-0.0,-0.0719599261586,-7.10042858769e-17,-0.0866104902359
6.68,-5.51943284201e-19,0.104613996325,-1.41363977637e-16,0.0837097185318,-7.06790797096e-17,0.0775554415278,-0.0,0.0933050471936,-1.41602746847e-18,0.396026410963,-8.55215503022e-18,0.121936201136,-0.0,0.141175639198,-7.08627843223e-17,0.162935600416,-0.0,-0.207845812846,-7.06799920267e-17,-0.183606848857,-1.41358226427e-16,-0.153146788336,-0.0,-0.226096446365,-0.0,-0.0898688688509,-0.0,-0.070915025758,-0.0,-0.0671842683512,-7.09138192986e-17,-0.079212740217
7.26,-1.41358929504e-16,0.225215486737,-7.06892164353e-17,0.236801452201,-0.0,0.236710309893,-0.0,0.228126801074,-7.06845108718e-17,0.154098251891,-1.41590145936e-16,0.152502554637,-0.0,0.119788222343,-7.08300282474e-17,0.0862084389418,-0.0,-0.0862196479333,-7.06827241498e-17,-0.110492280304,-6.63322852125e-19,-0.143030169196,-0.0,-0.242707799565,-0.0,-0.21165721734,-0.0,-0.232319739167,-0.0,-0.240851328703,-7.0909146801e-17,-0.237879167593
0.2,-0.0,0.188809193587,-7.06789929214e-17,0.19634114775,-7.06789929214e-17,0.17839025981,-0.0,0.0716716655268,-7.06789929214e-17,-0.189964708718,-7.06789929214e-17,0.10086769346,-7.06789929214e-17,0.11288521275,-0.0,0.0948355912364,-0.0,-0.0690514629894,-1.41357985843e-16,-0.0839486214073,-7.06789929214e-17,-0.0882323368351,-0.0,0.050409352888,-1.41357985843e-16,-0.0115208886134,-7.06789929214e-17,-0.164776484692,-1.41357985843e-16,-0.201183545953,-7.06789929214e-17,-0.207157491955
9.58,-7.06806894841e-17,0.158177059866,-1.41364386205e-16,0.131314648825,-7.06823289768e-17,0.111607035002,-7.00856229924e-19,0.124865887091,-1.8377171761e-18,0.433426215698,-8.84062701551e-18,0.0888053496622,-0.0,0.0954030084812,-1.41434646546e-16,0.112806828641,-0.0,-0.14953728754,-7.33966790498e-19,-0.125758682595,-0.0,-0.108093679016,-0.0,-0.373813098615,-0.0,-0.0877266215097,-0.0,-0.0874210471309,-0.0,-0.0996313224811,-7.08684971479e-17,-0.12386752151
0.96,-0.0,0.0823900057489,-7.06789929214e-17,0.102821567967,-0.0,0.128706700049,-0.0,0.134490547254,-0.0,0.198639595849,-1.41357985843e-16,0.218418046297,-1.41357985843e-16,0.238361215036,-7.06789929214e-17,0.240560719205,-1.41357985843e-16,-0.206348038762,-1.41357985843e-16,-0.21776309983,-7.06789929214e-17,-0.214013308523,-0.0,-0.152658061835,-7.06789929214e-17,-0.180881270901,-0.0,-0.158618009054,-1.06018489382e-16,-0.133981192819,-0.0,-0.109266720752
4.58,-1.41359574534e-16,0.158623932676,-7.06937170797e-17,0.13292663794,-0.0,0.114288345851,-0.0,0.156817869319,-1.34670451224e-18,0.400637672903,-8.02989036555e-18,0.0877301384596,-0.0,0.0937834968261,-1.06141824967e-16,0.11130616266,-0.0,-0.150581010008,-3.91117345215e-19,-0.126571851704,-7.06849486324e-17,-0.108720770371,-1.41358062487e-16,-0.334033971869,-0.0,-0.0886731390803,-0.0,-0.0874129964304,-0.0,-0.099429354416,-6.28174743444e-18,-0.12370256909
3.74,-1.41359539977e-16,0.080395730099,-7.06911791491e-17,0.0691535025516,-0.0,0.0748193167976,-0.0,0.0984864569911,-1.01386460192e-18,0.352747645829,-7.1117569346e-17,0.152481123517,-0.0,0.175164421383,-1.76783130144e-16,0.195025766063,-0.0,-0.230660255608,-6.21187237156e-19,-0.210950855052,-1.41363053116e-16,-0.177835971793,-7.06812560291e-17,-0.21641444661,-0.0,-0.100207257436,-0.0,-0.073528751579,-0.0,-0.0612503034491,-7.09757683455e-17,-0.0641924422513
4.22,-7.06822379066e-17,0.211142935179,-1.37782300908e-18,0.227019050007,-0.0,0.230854130586,-0.0,0.221425884379,-9.3888899372e-19,0.135590339765,-1.41570277377e-16,0.167080629592,-0.0,0.134232170825,-4.86015629331e-18,0.102176082291,-0.0,-0.0984842964371,-4.84922593544e-19,-0.125788785244,-1.41363628676e-16,-0.159831510456,-5.80687776679e-19,-0.212276525656,-0.0,-0.226103941237,-0.0,-0.24039081794,-0.0,-0.242274294194,-1.41502952566e-16,-0.231961787125
4.8,-7.068154282e-17,0.0639276761878,-1.24205258417e-18,0.0588231417744,-0.0,0.0680988903338,-0.0,0.0948209248609,-1.00920539326e-18,0.170703795603,-7.114506431e-17,0.160777374215,-0.0,0.197059981755,-5.64550133103e-18,0.226170491366,-0.0,-0.225971400019,-7.06833751191e-17,-0.207024007071,-7.06852267494e-17,-0.170423170371,-0.0,-0.101509957747,-0.0,-0.107471714799,-0.0,-0.0811089459677,-0.0,-0.0646608067007,-3.58781118553e-17,-0.060266676738
7.84,-4.76181838814e-19,0.0602522576646,-1.41362693569e-16,0.0617859053217,-4.93490428613e-20,0.0763301226531,-0.0,0.103388228173,-7.068934322e-17,0.136089110643,-1.41620455923e-16,0.174824696579,-0.0,0.209612616395,-5.41688532677e-18,0.235122001987,-0.0,-0.228977056205,-1.09673342437e-18,-0.215801990494,-1.41358699675e-16,-0.189212228191,-0.0,-0.0823108068135,-0.0,-0.127347650069,-0.0,-0.0990108538325,-0.0,-0.0776148704643,-5.52339901553e-18,-0.0658208084269
9.8,-7.06803703074e-17,0.0644320099943,-1.19682273959e-18,0.0603311108034,-1.41358702297e-16,0.0705383238231,-1.76697949635e-16,0.0960296808942,-7.06968406959e-17,0.192973804862,-9.04701321171e-18,0.163219538579,-0.0,0.198009651146,-7.08737660169e-17,0.225229555079,-7.06801347655e-17,-0.228825361939,-1.24165011709e-18,-0.210973741484,-0.0,-0.180552780014,-0.0,-0.130319688327,-0.0,-0.109500560789,-0.0,-0.082497628421,-0.0,-0.0653790536266,-7.08647172197e-17,-0.0605512535258
3.28,-7.06828219211e-17,0.230791322491,-7.06939742354e-17,0.240752925174,-0.0,0.239788889245,-0.0,0.232826523649,-9.92894565473e-19,0.213415522654,-7.10716873085e-17,0.158520222193,-0.0,0.119197466017,-1.41438722725e-16,0.0847340882682,-0.0,-0.0784262500148,-1.41358281171e-16,-0.102875760643,-1.41363934548e-16,-0.135968468139,-8.64070463702e-19,-0.320958397838,-0.0,-0.20443015824,-0.0,-0.22739684475,-0.0,-0.238184872706,-1.41513897597e-16,-0.238745420132
3.84,-7.06819305051e-17,0.0608816720796,-7.06901605495e-17,0.0638769849325,-0.0,0.0801969983637,-0.0,0.108288672521,-1.06022553849e-16,0.197288180211,-1.41577183481e-16,0.18203198103,-0.0,0.21523019945,-7.09093965628e-17,0.236889518421,-0.0,-0.232292236944,-1.41360858775e-16,-0.22208217625,-7.06920774431e-17,-0.197319732698,-5.27545667985e-19,-0.138046560907,-0.0,-0.128169332685,-0.0,-0.0995443439229,-0.0,-0.0776580190973,-6.4479909724e-18,-0.0657116747451
6.9,-1.41358864411e-16,0.0651585698672,-7.06880599325e-17,0.0763456830742,-0.0,0.0972371008526,-0.0,0.1260794202,-7.06864171706e-17,0.0564204543523,-1.41604468523e-16,0.193557890189,-0.0,0.222326190112,-5.45778930135e-18,0.239789418801,-0.0,-0.222932011565,-1.41362299368e-16,-0.219363052437,-7.06829352916e-17,-0.202908169763,-0.0,-0.0157435259468,-0.0,-0.155350924835,-0.0,-0.128243079617,-0.0,-0.103309652914,-5.73260775321e-18,-0.0831676553516
2.22,-8.42443938675e-19,0.210158736968,-7.06979655566e-17,0.222099794961,-0.0,0.219979315921,-0.0,0.167060985146,-7.06882135967e-17,0.116743315381,-7.10706213147e-17,0.08752183362,-0.0,0.123090613465,-7.08459825097e-17,0.0991834684917,-0.0,-0.0922446421276,-3.87538554034e-19,-0.11357026906,-1.67273069086e-18,-0.139410862784,-1.41365065062e-16,-0.141824102386,-0.0,-0.210440237932,-7.06790041031e-17,-0.23280641242,-0.0,-0.238619770291,-6.94070286565e-18,-0.231170279906
2.82,-7.06827219861e-17,0.061721141545,-7.06920830223e-17,0.0605352069842,-0.0,0.0731666723611,-0.0,0.0987919280312,-7.068437614e-17,0.174498652807,-1.41557047331e-16,0.170618342665,-0.0,0.206492978938,-5.54541943204e-18,0.23334504946,-0.0,-0.227090359154,-7.06836051831e-17,-0.211687547102,-7.06955647661e-17,-0.180682060411,-7.06849634989e-17,-0.103785415317,-0.0,-0.117675889501,-0.0,-0.0897954206842,-0.0,-0.0706364820446,-7.09983478964e-17,-0.0624125222124
7.48,-5.38326938647e-19,0.208937410897,-1.76702513226e-16,0.187894023787,-1.41358305704e-16,0.164908245558,-1.63140491518e-19,0.203977534448,-1.44772279744e-18,0.365525472305,-3.63173827188e-17,0.0881534597396,-0.0,0.0767445702738,-7.08377858493e-17,0.0787863228072,-0.0,-0.094096860379,-1.41358992036e-16,-0.0819615346437,-1.41358376946e-16,-0.0833866601898,-0.0,-0.430037462329,-0.0,-0.111207131121,-0.0,-0.129512646164,-0.0,-0.152226715754,-1.76787603006e-16,-0.178615867585
8.86,-7.06804005556e-17,0.0605977803031,-1.13530800372e-18,0.0656533229699,-1.06018641986e-16,0.0828502756574,-7.06790004755e-17,0.110393144731,-1.41363773073e-16,0.124838712941,-7.12161620521e-17,0.182679838787,-0.0,0.216127540315,-1.41458915983e-16,0.239172671017,-1.41358242877e-16,-0.227324962323,-1.41364077794e-16,-0.217510099309,-7.067986644e-17,-0.193768214688,-0.0,-0.061463327218,-0.0,-0.136653984788,-0.0,-0.108367371016,-0.0,-0.0853434649919,-7.08789440424e-17,-0.0704210307691
