Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6,Universal_Angle_1_7,Universal_Angle_2_7,Universal_Angle_1_8,Universal_Angle_2_8,Universal_Angle_1_9,Universal_Angle_2_9,Universal_Angle_1_10,Universal_Angle_2_10,Universal_Angle_1_11,Universal_Angle_2_11,Universal_Angle_1_12,Universal_Angle_2_12,Universal_Angle_1_13,Universal_Angle_2_13,Universal_Angle_1_14,Universal_Angle_2_14,Universal_Angle_1_15,Universal_Angle_2_15
31.34,7.93308956176e-06,0.000335002698817,0.000734584901009,-0.000254460287782,0.000652754858355,-0.000734698138093,-0.000790457835397,-0.000122603649522,-0.000755799587946,0.000466323407862,-2.52702856805e-05,0.00115950687479,0.00120218719931,0.00143012910638,0.00167432457099,0.00169679763543,-0.000363884322883,0.0019172421204,-0.00154969519869,0.00171762915966,-0.00152653363307,0.00136116787444,0.000201777306301,0.0011621040783,0.00186131505543,0.00107102761158,0.000550279553323,-0.942228708258,-0.00011417259632,-0.947090513242,0.000612539699328,-0.944945379257
20.4,3.71180700995e-05,0.00194077563281,0.000834986313303,0.00111156195147,0.00082895687996,0.000873919911607,-0.000551673148988,0.00047686341263,-0.000450475773097,0.000304327403098,0.000332941588929,-7.24319954982e-05,0.00118749051568,0.00231704529614,0.00120268077074,-0.388810576939,-0.000894603658671,-0.381061371151,-0.000925677258818,-0.377011652658,0.000407400545235,-0.378008579364,0.00108676128538,-0.383773086768,0.000335336516652,-0.39237541156,-0.00140745877975,-0.400083095802,-0.000804877220208,-0.405619708297,0.000884012282466,-0.404965933596
18.32,5.27142925171e-05,0.00155807795933,0.000892460749795,-0.000402831251035,0.000936458132003,-0.00174605193717,-0.000398294626237,-0.0033126071029,-0.000391149941998,-0.00250250471168,0.000151181184628,-0.328357608637,0.000328310637522,-0.321600184176,1.33925088289e-05,-0.317060380325,-0.00137121413536,-0.315749574246,-0.000961730309524,-0.317998836911,0.000524291205659,-0.323338610218,0.00131829463611,-0.330520124025,0.000676146397955,-0.337935376258,-0.00111839921058,-0.342444060427,-0.000927064240758,-0.343565392882,7.57773830751e-05,-0.340032812663
14.2,4.53469237033e-07,0.00201464379111,0.000698601852276,-0.24471221978,0.000933296076832,-0.238268234312,0.00048376194513,-0.232325728625,0.000613849013923,-0.232419378772,0.000860198274499,-0.239367723476,0.000576503280997,-0.252866433835,-0.000105059145737,-0.268100120723,-0.00224551630591,-0.281664239042,-0.0022125345347,-0.288682655118,-0.000533585856824,-0.287150124797,0.000262055531489,-0.27859628156,-5.2716611877e-05,-0.266971441703,-0.00133451256171,-0.256782082616,-0.000410940541766,-0.249974883919,0.0011278930529,-0.247947054563
1.82,5.74151268811e-06,-0.127800306403,1.28143738084e-05,0.350897342943,-3.38218423022e-06,0.65222627785,-2.41181056863e-05,0.593555072811,5.54233547731e-06,0.205843671314,6.92237304814e-05,-0.289386470561,-0.000138682728628,-0.597502619702,8.57352540093e-05,-0.530107956273,2.00045487359e-06,-0.134895669371,-9.76343116205e-05,0.346082628928,-0.000101557502533,0.625991165155,-1.90797082298e-05,0.539543976885,2.10430474205e-05,0.145563071685,0.000255978719942,-0.307538424605,-3.82285212226e-05,-0.541546187475,-1.49455873404e-05,-0.411872205821
3.64,-1.17516671512e-06,0.610550089919,2.39536989934e-06,0.270233226633,-2.23461118773e-05,-0.215968636165,-3.96846014978e-05,-0.548297659,1.53073505036e-05,-0.521176934846,5.12204056947e-05,-0.147331612085,-0.000189044818133,0.355631856793,-1.71676864093e-05,0.685290891246,0.000286471176218,0.637574375298,0.000340444470641,0.247316995684,-0.000169195787929,-0.251099968185,-0.000522513542445,-0.563638083509,-0.000388369592448,-0.503405270742,0.000118061251152,-0.115798142317,2.07346750835e-05,0.359134098437,1.12396194342e-06,0.637185073463
14.36,4.00436275327e-05,-0.00311618204677,0.000838450846649,-0.212277190981,0.00102476530887,-0.259750143971,0.000542859379009,-0.254501151502,0.000650233633199,-0.251999668362,0.000879219592877,-0.253339115416,0.000588379782695,-0.256873645529,-8.42859038935e-05,-0.261735654179,-0.00174728176703,-0.267398577442,-0.00167738944823,-0.272095456036,-0.000433101663313,-0.27591566966,0.000403201729661,-0.27793055231,0.000139314111014,-0.277745567077,-0.00111288050443,-0.275287000465,-0.000213870515639,-0.270361884358,0.00125373684123,-0.262990479605
18.54,5.18301058783e-05,-0.00292072465724,0.000890085690645,-0.0110071030041,0.00092507697401,-0.0216223947499,-0.000430879976154,-0.033217001669,-0.000405917135906,-0.0421734580262,6.3140221252e-05,-0.122963336622,0.000235671556582,-0.378677227151,-7.04934748995e-05,-0.357968818376,-0.00143204135732,-0.33601215236,-0.000973381671243,-0.318977924928,0.00055921832509,-0.311366070508,0.00136703590991,-0.314592884629,0.000693793169969,-0.326652553023,-0.00116500406299,-0.342364156549,-0.00104398369342,-0.355120000777,-5.0513686642e-05,-0.359257165568
26.72,7.00765882993e-06,0.000937265833146,0.000730900498573,0.00187468854025,0.000645350133947,0.00164670813575,-0.000801164002516,0.00158541499964,-0.000768570653009,0.00110362165928,-4.05337528461e-05,0.00132577232383,0.00118192447303,0.000992315434627,0.00164506533853,0.00102580618917,-0.000404735788178,0.000988059952022,-0.00159792091509,0.00125660346353,-0.00157641385378,0.0013242190614,0.000152185531783,0.00136328317955,0.0018048699258,0.000982453378473,0.00054853748363,-0.942465092357,-0.000136270529188,-0.946907358448,0.000736099101978,-0.944712907717
39.48,8.56512043331e-06,0.000357917849088,0.00073718877731,-0.000165855769821,0.000658235249526,-0.00054273687926,-0.000782062639433,0.000205840150117,-0.000745323094868,0.00096025316301,-1.22002049541e-05,0.00184276889583,0.00122033386245,0.00187546301515,0.00170190863201,0.00188878615813,-0.000323359762492,0.00185704499696,-0.0014998526368,0.00187593887267,-0.00147381759992,0.00170253384135,0.000253046324518,0.00163330203189,0.00191452847477,0.000712541127105,0.000553030012049,-0.942324205953,-9.64574319911e-05,-0.947028249989,0.000497003879569,-0.944687573603
