Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-0.0,0.237021355265,-2.82715971686e-16,0.428470636681,-1.41357985843e-16,0.290755975985,-2.82715971686e-16,-0.0740559429162,-1.41357985843e-16,-0.391986403291,-1.41357985843e-16,-0.422097528043,-1.41357985843e-16,-0.141614018867
9.14,-0.0,0.12696690663,-2.12036978764e-16,-0.250111298859,-3.53394964607e-16,-0.439910061573,-1.41357985843e-16,-0.299776050939,-1.41357985843e-16,0.0639718172952,-2.82715971686e-16,0.377879751006,-2.12036978764e-16,0.406971868249
0.76,-0.0,-0.375116404491,-2.82715971686e-16,-0.0560532559579,-2.82715971686e-16,0.313294580021,-2.12036978764e-16,0.454694133361,-0.0,0.262328569519,-0.0,-0.117848028015,-1.41357985843e-16,-0.402487008961
7.04,-1.41357985843e-16,-0.139763363077,-2.82715971686e-16,-0.407381923464,-1.41357985843e-16,-0.363951468098,-0.0,-0.041319857425,-1.41357985843e-16,0.318347240073,-2.82715971686e-16,0.443340144646,-0.0,0.239274180159
8.2,-1.41357985843e-16,0.269948408591,-0.0,-0.104421632745,-1.41357985843e-16,-0.404795033451,-2.12036978764e-16,-0.404856841799,-2.82715971686e-16,-0.10600388523,-1.41357985843e-16,0.266747515766,-1.41357985843e-16,0.435259551735
7.62,-0.0,-0.0742727901315,-1.41357985843e-16,0.291770330714,-0.0,0.438048313803,-1.41357985843e-16,0.254686495095,-1.41357985843e-16,-0.119842410832,-0.0,-0.403842691795,-0.0,-0.384473363997
3.58,-1.41357985843e-16,0.0337821993843,-1.41357985843e-16,0.360809605942,-1.41357985843e-16,0.413963924745,-0.0,0.153128117981,-0.0,-0.225639752248,-0.0,-0.436846985276,-0.0,-0.321901478795
2.68,-1.41357985843e-16,-0.225578035545,-0.0,0.155707227052,-2.12036978764e-16,0.423161965735,-3.53394964607e-16,0.37540672928,-2.82715971686e-16,0.0497707963667,-4.24073957528e-16,-0.308832154451,-1.41357985843e-16,-0.432576018339
6.1,-2.82715971686e-16,0.0204102019343,-1.41357985843e-16,-0.328856030623,-2.12036978764e-16,-0.429357884086,-0.0,-0.205573060544,-1.41357985843e-16,0.173988387623,-1.41357985843e-16,0.42359165827,-0.0,0.355965688556
4.74,-2.82715971686e-16,-0.345331692787,-1.41357985843e-16,-0.00231164536133,-0.0,0.349433813525,-2.82715971686e-16,0.444823057912,-1.41357985843e-16,0.213084937777,-1.41357985843e-16,-0.170533334313,-1.41357985843e-16,-0.420112230523
8.42,-0.0,0.381878530351,-1.41357985843e-16,0.389731863219,-0.0,0.0943852774181,-1.41357985843e-16,-0.284936378941,-1.41357985843e-16,-0.461530939439,-1.41357985843e-16,-0.301549080898,-1.41357985843e-16,0.0743368004741
2.5,-0.0,0.237021355364,-1.41357985843e-16,0.42847063689,-0.0,0.290755976109,-1.41357985843e-16,-0.0740559427367,-2.82715971686e-16,-0.39198640298,-2.82715971686e-16,-0.422097527792,-7.06789929214e-17,-0.141614018793
5.16,-0.0,0.177666918226,-1.41357985843e-16,-0.204522070496,-2.82715971686e-16,-0.434922820428,-3.53394964607e-16,-0.340208162655,-1.41357985843e-16,0.00716312352447,-0.0,0.34605789165,-1.41357985843e-16,0.423094145669
2.66,-1.41357985843e-16,-0.177666422622,-0.0,0.204523760092,-0.0,0.434924596101,-1.41357985843e-16,0.340208990425,-1.41357985843e-16,-0.00716224104693,-1.41357985843e-16,-0.346056259357,-2.12036978764e-16,-0.423093330815
6.68,-2.82715971686e-16,-0.225578035784,-2.82715971686e-16,0.155707226188,-0.0,0.423161964722,-0.0,0.375406728774,-0.0,0.0497707959496,-3.53394964607e-16,-0.308832155238,-0.0,-0.432576018774
7.26,-2.82715971686e-16,0.375153382016,-1.41357985843e-16,0.056086290196,-0.0,-0.31325514578,-1.41357985843e-16,-0.454679048568,-1.41357985843e-16,-0.262316715614,-1.41357985843e-16,0.117847855116,-1.41357985843e-16,0.402494529264
0.2,-0.0,0.294894203267,-2.82715971686e-16,-0.0595347129921,-1.41357985843e-16,-0.372118348022,-2.82715971686e-16,-0.407818173556,-1.41357985843e-16,-0.138380812169,-2.82715971686e-16,0.229947049456,-2.82715971686e-16,0.424038706255
9.58,-1.41357985843e-16,0.0337821988264,-0.0,0.360809604501,-2.82715971686e-16,0.413963923739,-1.41357985843e-16,0.153128117366,-2.82715971686e-16,-0.225639753509,-1.41357985843e-16,-0.436846987065,-0.0,-0.321901479384
0.96,-0.0,-0.319500286741,-1.41357985843e-16,-0.422304246548,-0.0,-0.199006832367,-2.82715971686e-16,0.185336383987,-1.41357985843e-16,0.441041494005,-2.82715971686e-16,0.373965488368,-1.41357985843e-16,0.0348636495263
4.58,-1.41357985843e-16,0.0337821992913,-0.0,0.360809605702,-1.41357985843e-16,0.413963924577,-2.82715971686e-16,0.153128117878,-0.0,-0.225639752458,-1.41357985843e-16,-0.436846985574,-0.0,-0.321901478894
