GenomeStart 1024
Neuron 1 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 2 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 3 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 4 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 5 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 6 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 7 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 8 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 9 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 10 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 11 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 12 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 13 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 14 2 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 15 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 16 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 17 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 18 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 19 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 20 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 21 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 22 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 23 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Link 1 15 1 0 -2.77036051
Link 2 15 2 0 -1.58632636
Link 3 15 3 0 -0.87284301
Link 4 15 4 0 0.15689695
Link 5 15 5 0 1.62003665
Link 6 15 6 0 2.11935975
Link 7 15 7 0 0.45178722
Link 8 15 8 0 -3.15656589
Link 9 15 9 0 -1.77383533
Link 10 15 10 0 1.44194711
Link 11 15 11 0 0.91025395
Link 12 15 12 0 -0.49826112
Link 13 15 13 0 -1.50954503
Link 14 15 14 0 -0.47141406
Link 1 16 15 0 1.91842271
Link 2 16 16 0 2.69379514
Link 3 16 17 0 -1.20478616
Link 4 16 18 0 2.06154424
Link 5 16 19 0 -0.47788804
Link 6 16 20 0 -0.91554826
Link 7 16 21 0 -0.56615767
Link 8 16 22 0 -2.95832517
Link 9 16 23 0 4.88475092
Link 10 16 24 0 -2.13357997
Link 11 16 25 0 -1.73956685
Link 12 16 26 0 -2.15717491
Link 13 16 27 0 3.32775258
Link 14 16 28 0 2.38511601
Link 1 17 29 0 -2.58443798
Link 2 17 30 0 1.39683842
Link 3 17 31 0 -0.36725468
Link 4 17 32 0 -1.34359350
Link 5 17 33 0 -1.77755258
Link 6 17 34 0 -0.58140236
Link 7 17 35 0 -1.82353165
Link 8 17 36 0 1.06741524
Link 9 17 37 0 -1.31845052
Link 10 17 38 0 -0.35806506
Link 11 17 39 0 -2.20967096
Link 12 17 40 0 -1.49178602
Link 13 17 41 0 -0.37722649
Link 14 17 42 0 1.46614275
Link 1 18 43 0 -1.97653638
Link 2 18 44 0 0.66128018
Link 3 18 45 0 -1.68009608
Link 4 18 46 0 -0.22503213
Link 5 18 47 0 -0.86193954
Link 6 18 48 0 -4.63137039
Link 7 18 49 0 -1.70443279
Link 8 18 50 0 -2.44278153
Link 9 18 51 0 1.58693634
Link 10 18 52 0 -0.30342211
Link 11 18 53 0 -0.71422516
Link 12 18 54 0 -2.37270096
Link 13 18 55 0 2.73592350
Link 14 18 56 0 -0.07364740
Link 1 19 57 0 -1.58834174
Link 2 19 58 0 2.26882034
Link 3 19 59 0 -2.81268140
Link 4 19 60 0 2.20978394
Link 5 19 61 0 -3.95824774
Link 6 19 62 0 -2.75348223
Link 7 19 63 0 1.02106741
Link 8 19 64 0 0.45159915
Link 9 19 65 0 -1.20068383
Link 10 19 66 0 -0.00771652
Link 11 19 67 0 0.88999967
Link 12 19 68 0 1.19336692
Link 13 19 69 0 -0.42120949
Link 14 19 70 0 -1.30416160
Link 1 20 71 0 -0.74576985
Link 2 20 72 0 -1.96284990
Link 3 20 73 0 -1.32705903
Link 4 20 74 0 0.11686684
Link 5 20 75 0 3.24553262
Link 6 20 76 0 0.19496649
Link 7 20 77 0 -0.54535372
Link 8 20 78 0 -1.88774525
Link 9 20 79 0 2.70849613
Link 10 20 80 0 0.35043837
Link 11 20 81 0 0.18516206
Link 12 20 82 0 0.99261660
Link 13 20 83 0 3.59989452
Link 14 20 84 0 -1.63142176
Link 1 21 85 0 0.38733371
Link 2 21 86 0 0.76284470
Link 3 21 87 0 3.03440962
Link 4 21 88 0 0.11182273
Link 5 21 89 0 -0.12194408
Link 6 21 90 0 -0.55070552
Link 7 21 91 0 -0.39269621
Link 8 21 92 0 -0.31891588
Link 9 21 93 0 -5.25272288
Link 10 21 94 0 0.04129901
Link 11 21 95 0 2.89231918
Link 12 21 96 0 0.76544152
Link 13 21 97 0 -2.19480372
Link 14 21 98 0 -0.68002057
Link 1 22 99 0 -0.14268181
Link 2 22 100 0 0.15510430
Link 3 22 101 0 -2.61098898
Link 4 22 102 0 1.07013586
Link 5 22 103 0 1.38494685
Link 6 22 104 0 2.77410795
Link 7 22 105 0 0.02537425
Link 8 22 106 0 1.22532542
Link 9 22 107 0 2.19740669
Link 10 22 108 0 -1.50591145
Link 11 22 109 0 -0.53118935
Link 12 22 110 0 0.08255573
Link 13 22 111 0 3.84754173
Link 14 22 112 0 -0.86601101
Link 1 23 113 0 0.49073148
Link 2 23 114 0 -1.29994425
Link 3 23 115 0 0.39797757
Link 4 23 116 0 0.01957367
Link 5 23 117 0 -1.26609753
Link 6 23 118 0 -4.15000003
Link 7 23 119 0 3.47410707
Link 8 23 120 0 -2.61652465
Link 9 23 121 0 -0.69832033
Link 10 23 122 0 1.27538672
Link 11 23 123 0 1.59334662
Link 12 23 124 0 2.94609687
Link 13 23 125 0 -1.20780369
Link 14 23 126 0 -1.52582925
GenomeEnd

