0.0,|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|
0.02,|[0.1, 0.04802207729556018, -0.0016841607689500326, -0.04694631307311828, -0.08578620636934853, -0.11650635094610964, -0.13776412907378838, -0.14863047384206832, -0.1, -0.04802207729556018, 0.0016841607689500326, 0.04694631307311828, 0.08578620636934853, 0.11650635094610964, 0.13776412907378838, 0.14863047384206832]|
0.04,|[0.13133330839107607, 0.07908053916692113, 0.027742050763882115, -0.020438418525428825, -0.06335515099752634, -0.09913247950604906, -0.1262067631165049, -0.14339472571829004, -0.06866669160892394, -0.017783338315354197, 0.02950675234328254, 0.07113677648217215, 0.105287302283426, 0.13046578789712512, 0.14557181268217215, 0.14994517086871137]|
0.06,|[0.1621724717912137, 0.11046891343229992, 0.05830781332097445, 0.007968861828830526, -0.03834788731083599, -0.07861816990820081, -0.11108198137550376, -0.13432049737297286, -0.03782752820878631, 0.011158794796231858, 0.0552869450695776, 0.09262831069394731, 0.12155089480780368, 0.14079064169941455, 0.14950668210706788, 0.14731808324074708]|
0.08,|[0.19203113817116949, 0.14169218667902556, 0.08953108656770009, 0.03782752820878631, -0.011158794796231858, -0.05528694506957757, -0.09262831069394731, -0.12155089480780365, -0.007968861828830526, 0.03834788731083599, 0.07861816990820084, 0.11108198137550376, 0.13432049737297286, 0.14731808324074708, 0.14950668210706788, 0.14079064169941455]|
0.1,|[0.22043841852542884, 0.17225794923611792, 0.12091946083307889, 0.06866669160892395, 0.01778333831535421, -0.02950675234328251, -0.07113677648217215, -0.10528730228342598, 0.020438418525428825, 0.06335515099752634, 0.09913247950604906, 0.1262067631165049, 0.14339472571829007, 0.14994517086871137, 0.14557181268217217, 0.13046578789712515]|
0.12000000000000001,|[0.2469463130731183, 0.20168416076895007, 0.15197792270443983, 0.1, 0.048022077295560184, -0.0016841607689500326, -0.04694631307311828, -0.08578620636934853, 0.04694631307311828, 0.08578620636934853, 0.11650635094610964, 0.13776412907378838, 0.14863047384206832, 0.14863047384206834, 0.1377641290737884, 0.11650635094610967]|
0.14,|[0.27113677648217216, 0.22950675234328258, 0.18221666168464584, 0.1313333083910761, 0.07908053916692116, 0.027742050763882142, -0.020438418525428798, -0.06335515099752631, 0.07113677648217218, 0.105287302283426, 0.13046578789712512, 0.14557181268217217, 0.14994517086871137, 0.14339472571829007, 0.12620676311650486, 0.09913247950604909]|
0.16,|[0.29262831069394735, 0.2552869450695776, 0.2111587947962319, 0.16217247179121375, 0.11046891343229995, 0.05830781332097449, 0.007968861828830553, -0.03834788731083594, 0.09262831069394731, 0.12155089480780368, 0.14079064169941455, 0.14950668210706788, 0.14731808324074708, 0.13432049737297286, 0.11108198137550374, 0.07861816990820089]|
0.18,|[0.3110819813755038, 0.2786181699082009, 0.23834788731083606, 0.1920311381711695, 0.1416921866790256, 0.08953108656770015, 0.037827528208786335, -0.011158794796231802, 0.11108198137550376, 0.13432049737297289, 0.14731808324074708, 0.14950668210706788, 0.14079064169941455, 0.12155089480780365, 0.09262831069394731, 0.055286945069577625]|
0.19999999999999998,|[0.32620676311650487, 0.29913247950604904, 0.2633551509975264, 0.22043841852542884, 0.17225794923611792, 0.1209194608330789, 0.06866669160892395, 0.01778333831535424, 0.1262067631165049, 0.14339472571829007, 0.14994517086871137, 0.14557181268217217, 0.13046578789712512, 0.10528730228342603, 0.0711367764821722, 0.02950675234328254]|
0.21999999999999997,|[0.3377641290737884, 0.3165063509461097, 0.2857862063693486, 0.2469463130731183, 0.20168416076895007, 0.15197792270443986, 0.1, 0.04802207729556021, 0.13776412907378838, 0.14863047384206832, 0.14863047384206834, 0.1377641290737884, 0.11650635094610967, 0.08578620636934861, 0.046946313073118306, 0.001684160768950102]|
0.23999999999999996,|[0.3455718126821722, 0.3304657878971251, 0.305287302283426, 0.27113677648217216, 0.2295067523432825, 0.1822166616846458, 0.131333308391076, 0.07908053916692111, 0.14557181268217215, 0.14994517086871137, 0.1433947257182901, 0.12620676311650492, 0.09913247950604914, 0.0633551509975264, 0.020438418525428895, -0.027742050763881976]|
0.25999999999999995,|[0.3495066821070679, 0.34079064169941453, 0.32155089480780363, 0.29262831069394724, 0.2552869450695775, 0.2111587947962318, 0.16217247179121363, 0.11046891343229986, 0.14950668210706788, 0.14731808324074708, 0.1343204973729729, 0.11108198137550385, 0.07861816990820089, 0.038347887310836104, -0.007968861828830373, -0.05830781332097435]|
0.27999999999999997,|[0.3495066821070679, 0.3473180832407471, 0.33432049737297287, 0.3110819813755037, 0.27861816990820076, 0.23834788731083595, 0.1920311381711694, 0.14169218667902553, 0.14950668210706788, 0.14079064169941455, 0.1215508948078037, 0.09262831069394736, 0.05528694506957771, 0.011158794796232038, -0.037827528208786196, -0.08953108656769994]|
0.3,|[0.3455718126821722, 0.34994517086871135, 0.34339472571829005, 0.32620676311650487, 0.29913247950604904, 0.2633551509975264, 0.22043841852542878, 0.1722579492361179, 0.14557181268217217, 0.13046578789712515, 0.10528730228342603, 0.0711367764821722, 0.02950675234328265, -0.017783338315354058, -0.06866669160892387, -0.12091946083307877]|
