timestamp,j1f1x,j1f1y,j1f1z,j1t1x,j1t1y,j1t1z,j1f2x,j1f2y,j1f2z,j1t2x,j1t2y,j1t2z,j2f1x,j2f1y,j2f1z,j2t1x,j2t1y,j2t1z,j2f2x,j2f2y,j2f2z,j2t2x,j2t2y,j2t2z,j3f1x,j3f1y,j3f1z,j3t1x,j3t1y,j3t1z,j3f2x,j3f2y,j3f2z,j3t2x,j3t2y,j3t2z,j4f1x,j4f1y,j4f1z,j4t1x,j4t1y,j4t1z,j4f2x,j4f2y,j4f2z,j4t2x,j4t2y,j4t2z,j5f1x,j5f1y,j5f1z,j5t1x,j5t1y,j5t1z,j5f2x,j5f2y,j5f2z,j5t2x,j5t2y,j5t2z,j6f1x,j6f1y,j6f1z,j6t1x,j6t1y,j6t1z,j6f2x,j6f2y,j6f2z,j6t2x,j6t2y,j6t2z,j7f1x,j7f1y,j7f1z,j7t1x,j7t1y,j7t1z,j7f2x,j7f2y,j7f2z,j7t2x,j7t2y,j7t2z
0.0,9.4e-323,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21999999999999997,-212.6051168646142,0.0,-140.18689919937157,0.0,9.129934065724498,0.0,212.6051168646142,0.0,140.18689919937157,0.0,59.662451029012985,0.0,-318.98818550409516,0.0,-124.40171768788669,0.0,-51.13739739414143,0.0,318.98818550409516,0.0,124.40171768788669,0.0,310.6059616564824,0.0,-459.77537168689724,0.0,-49.77397701215366,0.0,-304.71456642832203,0.0,459.77537168689724,0.0,49.77397701215366,0.0,519.0867869033984,0.0,-514.3005207290573,0.0,59.812333314590056,0.0,-518.2477892362674,0.0,514.3005207290573,0.0,-59.812333314590056,0.0,380.3388436359296,0.0,-468.29494198448054,0.0,160.58938806343957,0.0,-384.95834541092256,0.0,468.29494198448054,0.0,-160.58938806343957,0.0,40.356149332193695,0.0,-445.945197343764,0.0,209.51755700920168,0.0,-48.3249087757811,0.0,445.945197343764,0.0,-209.51755700920168,0.0,-153.77847990224944,0.0,-353.57523411996993,0.0,130.66804139602982,0.0,144.64233942451256,0.0,353.57523411996993,0.0,-130.66804139602982,0.0,-9.112821788569846,0.0
0.4200000000000001,-436.5981551842534,0.0,9.413870891591461,0.0,2.291827518843263,0.0,436.5981551842534,0.0,-9.413870891591461,0.0,-349.62605515599296,0.0,-831.837995895051,0.0,14.090307391023135,0.0,351.9689736052813,0.0,831.837995895051,0.0,-14.090307391023135,0.0,-708.9473706124527,0.0,-1028.8260045922584,0.0,2.895680396348183,0.0,711.5333943758628,0.0,1028.8260045922584,0.0,-2.895680396348183,0.0,-520.3624421861298,0.0,-1031.4678757581332,0.0,2.906625515763025,0.0,523.2185130412327,0.0,1031.4678757581332,0.0,-2.906625515763025,0.0,35.64289489856975,0.0,-1007.2722815995706,0.0,33.120713973295885,0.0,-33.17579643974079,0.0,1007.2722815995706,0.0,-33.120713973295885,0.0,437.63607625392183,0.0,-875.549410971275,0.0,91.52512799948859,0.0,-436.22483217790415,0.0,875.549410971275,0.0,-91.52512799948859,0.0,320.3013479179118,0.0,-509.78023693366674,0.0,91.22867167689849,0.0,-320.00923759604,0.0,509.78023693366674,0.0,-91.22867167689849,0.0,-0.1322376332182955,0.0
0.6200000000000002,-409.85987800192856,0.0,-2.0614387626875335,0.0,-1.704368795835478,0.0,409.85987800192856,0.0,2.0614387626875335,0.0,311.66994305022615,0.0,-713.4133205572184,0.0,36.4807862776432,0.0,-313.55526519184895,0.0,713.4133205572184,0.0,-36.4807862776432,0.0,472.3900014331898,0.0,-832.3463404597998,0.0,88.5972631400945,0.0,-474.82478011434466,0.0,832.3463404597998,0.0,-88.5972631400945,0.0,138.64532302521803,0.0,-863.6283788422706,0.0,103.01338070632968,0.0,-141.28211290480763,0.0,863.6283788422706,0.0,-103.01338070632968,0.0,-391.0579851564237,0.0,-867.8187581822159,0.0,83.56480897831077,0.0,389.2546886724123,0.0,867.8187581822159,0.0,-83.56480897831077,0.0,-603.9841239585443,0.0,-693.8650012511445,0.0,37.37920770451054,0.0,603.8853438652998,0.0,693.8650012511445,0.0,-37.37920770451054,0.0,-302.8221699130482,0.0,-354.909565135251,0.0,4.974043081392821,0.0,304.2000062324847,0.0,354.909565135251,0.0,-4.974043081392821,0.0,1.858234684716848,0.0
0.8200000000000004,-455.4825187768496,0.0,-41.46373267778494,0.0,6.266542522003874,0.0,455.4825187768496,0.0,41.46373267778494,0.0,-226.66798968388014,0.0,-666.0061646240617,0.0,-80.37373292531646,0.0,232.93393359557174,0.0,666.0061646240617,0.0,80.37373292531646,0.0,-99.15591612137925,0.0,-695.6653944157149,0.0,-54.96426587692714,0.0,104.7260923039323,0.0,695.6653944157149,0.0,54.96426587692714,0.0,281.39187553960375,0.0,-714.749301682515,0.0,16.7821414918825,0.0,-278.15246435816925,0.0,714.749301682515,0.0,-16.7821414918825,0.0,529.8552975215389,0.0,-630.8631464560548,0.0,99.86987955589248,0.0,-530.5510446610538,0.0,630.8631464560548,0.0,-99.86987955589248,0.0,381.8271225784063,0.0,-420.93668719219,0.0,136.4552228413319,0.0,-386.61026349788415,0.0,420.93668719219,0.0,-136.4552228413319,0.0,98.2138403843719,0.0,-214.22726209908393,0.0,113.00364610698335,0.0,-105.34749579788223,0.0,214.22726209908393,0.0,-113.00364610698335,0.0,-7.783417463701564,0.0
1.0200000000000005,-378.1619135453116,0.0,124.95048400422012,0.0,-7.607566521225962,0.0,378.1619135453116,0.0,-124.95048400422012,0.0,23.66631810830276,0.0,-488.1894034955654,0.0,167.05992277103894,0.0,-31.029400604795654,0.0,488.1894034955654,0.0,-167.05992277103894,0.0,-197.621108672099,0.0,-581.5491866746445,0.0,133.36462000652904,0.0,191.7739970597425,0.0,581.5491866746445,0.0,-133.36462000652904,0.0,-474.70574315217334,0.0,-642.9391962935539,0.0,47.43699440294695,0.0,472.12747723682617,0.0,642.9391962935539,0.0,-47.43699440294695,0.0,-496.73658673870136,0.0,-588.9434579505962,0.0,-50.897528197187654,0.0,498.5228948939789,0.0,588.9434579505962,0.0,50.897528197187654,0.0,-236.88952394364327,0.0,-480.03157253924195,0.0,-109.68493663061219,0.0,242.14440917937804,0.0,480.03157253924195,0.0,109.68493663061219,0.0,-2.5310177243637213,0.0,-357.9299583443505,0.0,-100.28587178963488,0.0,9.523747862277965,0.0,357.9299583443505,0.0,100.28587178963488,0.0,7.380859932313292,0.0
1.2200000000000006,-290.09637961557877,0.0,-55.73937566815414,0.0,5.54733200340565,0.0,290.09637961557877,0.0,55.73937566815414,0.0,123.56046703618891,0.0,-493.56925892986044,0.0,-28.618147636557584,0.0,-118.41457768261992,0.0,493.56925892986044,0.0,28.618147636557584,0.0,451.7703911912006,0.0,-688.0448598358472,0.0,43.78717767833135,0.0,-448.22752977828657,0.0,688.0448598358472,0.0,-43.78717767833135,0.0,667.9197238143338,0.0,-757.7123390505291,0.0,131.78149836212287,0.0,-667.297271804619,0.0,757.7123390505291,0.0,-131.78149836212287,0.0,444.8604209059973,0.0,-717.1216327030411,0.0,198.8609481816276,0.0,-447.32061787603277,0.0,717.1216327030411,0.0,-198.8609481816276,0.0,23.41907987822097,0.0,-669.073958569936,0.0,224.18187552930172,0.0,-27.85459570266238,0.0,669.073958569936,0.0,-224.18187552930172,0.0,-182.1409239004558,0.0,-467.3425278395996,0.0,139.58225660773036,0.0,176.95421358580137,0.0,467.3425278395996,0.0,-139.58225660773036,0.0,-5.223453588689466,0.0
1.4200000000000008,-346.3598671389306,0.0,56.4482549839059,0.0,-0.7360776731525789,0.0,346.3598671389306,0.0,-56.4482549839059,0.0,-286.3455765549954,0.0,-673.3695618308793,0.0,88.15249550873645,0.0,285.90111028375867,0.0,673.3695618308793,0.0,-88.15249550873645,0.0,-657.2271040924126,0.0,-864.4256875067857,0.0,68.48046053635079,0.0,657.841218132223,0.0,864.4256875067857,0.0,-68.48046053635079,0.0,-575.1133551590261,0.0,-898.0069680093512,0.0,24.324968999801726,0.0,577.3246015299799,0.0,898.0069680093512,0.0,-24.324968999801726,0.0,-70.22162678257138,0.0,-901.8859421737319,0.0,8.801109481822742,0.0,73.41837870478724,0.0,901.8859421737319,0.0,-8.801109481822742,0.0,378.5560360873843,0.0,-814.7755539488378,0.0,42.00766176968586,0.0,-375.36478377704566,0.0,814.7755539488378,0.0,-42.00766176968586,0.0,333.7427623186684,0.0,-491.174024195628,0.0,55.00740995131977,0.0,-331.1294121383374,0.0,491.174024195628,0.0,-55.00740995131977,0.0,2.3273902157255577,0.0
1.620000000000001,-418.51447245516573,0.0,25.309373414901945,0.0,-2.0897258281587483,0.0,418.51447245516573,0.0,-25.309373414901945,0.0,314.21743123535487,0.0,-725.0808084513235,0.0,77.92222770560535,0.0,-316.50249615999206,0.0,725.0808084513235,0.0,-77.92222770560535,0.0,439.70639671201764,0.0,-845.6976357993408,0.0,121.3555852039804,0.0,-442.5289131804309,0.0,845.6976357993408,0.0,-121.3555852039804,0.0,65.20097864691013,0.0,-882.6893394992121,0.0,115.17604921757602,0.0,-68.09690808760976,0.0,882.6893394992121,0.0,-115.17604921757602,0.0,-463.35253564424715,0.0,-893.2761721776113,0.0,75.5779613933673,0.0,461.4843429193148,0.0,893.2761721776113,0.0,-75.5779613933673,0.0,-639.4541379287813,0.0,-717.3198572042519,0.0,21.770167745805594,0.0,639.450891539929,0.0,717.3198572042519,0.0,-21.770167745805594,0.0,-305.0631721567003,0.0,-366.70354490596503,0.0,-3.891075039922356,0.0,306.5889087731017,0.0,366.70354490596503,0.0,3.891075039922356,0.0,2.011073606664098,0.0
1.8200000000000012,-459.178039165667,0.0,-21.2816014464854,0.0,6.0666679098637815,0.0,459.178039165667,0.0,21.2816014464854,0.0,-226.07783771677094,0.0,-675.7295398362182,0.0,-54.23274831193668,0.0,232.136322582565,0.0,675.7295398362182,0.0,54.23274831193668,0.0,-108.47217059236817,0.0,-714.085868296456,0.0,-34.96347918864818,0.0,113.8694793083659,0.0,714.085868296456,0.0,34.96347918864818,0.0,274.17455958966235,0.0,-739.5798224362761,0.0,28.547022106786624,0.0,-270.98949161029884,0.0,739.5798224362761,0.0,-28.547022106786624,0.0,537.8995016905734,0.0,-655.6683347877694,0.0,104.81030614589665,0.0,-538.4763205654089,0.0,655.6683347877694,0.0,-104.81030614589665,0.0,397.678859935733,0.0,-439.9523112065923,0.0,138.20225279423488,0.0,-402.2091173829199,0.0,439.9523112065923,0.0,-138.20225279423488,0.0,108.39096645749521,0.0,-225.0406258280378,0.0,114.23304721002285,0.0,-115.22998243159223,0.0,225.0406258280378,0.0,-114.23304721002285,0.0,-7.487211618494875,0.0
