GenomeStart 4795
Neuron 1 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 2 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 3 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 4 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 5 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 6 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 7 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 8 1 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 9 2 0.00000000 1 0.00000000 0.00000000 0.00000000 0.00000000
Neuron 10 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 11 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 12 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 13 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 14 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 15 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 16 4 1.00000000 0 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 36 3 0.50000000 1 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 44 3 0.50000000 1 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 67 3 0.50000000 1 1.00000000 0.00000000 0.00000000 0.00000000
Neuron 74 3 0.50000000 1 1.00000000 0.00000000 0.00000000 0.00000000
Link 1 10 1 0 -0.41509140
Link 2 10 2 0 0.98259948
Link 3 10 3 0 -0.08557870
Link 4 10 4 0 0.36213853
Link 5 10 5 0 0.42635244
Link 6 10 6 0 1.15125624
Link 7 10 7 0 0.25060809
Link 8 10 8 0 -0.63961285
Link 9 10 9 0 -0.30027594
Link 1 11 10 0 2.18275646
Link 2 11 11 0 0.09824117
Link 3 11 12 0 -1.00022366
Link 4 11 13 0 -0.27894503
Link 5 11 14 0 0.06417023
Link 6 11 15 0 0.42108491
Link 7 11 16 0 0.02979820
Link 8 11 17 0 0.42400889
Link 9 11 18 0 -0.38159583
Link 1 12 19 0 2.75065153
Link 2 12 20 0 -0.04563926
Link 5 12 23 0 0.03871355
Link 6 12 24 0 -0.35065787
Link 8 12 26 0 -0.02919691
Link 9 12 27 0 0.21466164
Link 1 13 28 0 0.35962857
Link 2 13 29 0 1.56950795
Link 3 13 30 0 -0.60423724
Link 4 13 31 0 0.14779221
Link 5 13 32 0 3.66550108
Link 6 13 33 0 -1.19205387
Link 7 13 34 0 0.44970981
Link 8 13 35 0 0.81765099
Link 9 13 36 0 -0.34683321
Link 1 14 37 0 -0.13422707
Link 2 14 38 0 -1.34843280
Link 3 14 39 0 0.16558500
Link 4 14 40 0 -1.56843060
Link 5 14 41 0 0.07354715
Link 6 14 42 0 -1.34220509
Link 7 14 43 0 -1.65262003
Link 8 14 44 0 0.48532757
Link 9 14 45 0 -0.47104083
Link 1 15 46 0 0.50885442
Link 2 15 47 0 -1.37094957
Link 3 15 48 0 -0.66859653
Link 4 15 49 0 0.07017646
Link 6 15 51 0 0.49059238
Link 7 15 52 0 0.67192442
Link 8 15 53 0 -0.10499178
Link 9 15 54 0 -0.17809608
Link 1 16 55 0 1.61268170
Link 2 16 56 0 -0.37460672
Link 3 16 57 0 -0.91624624
Link 4 16 58 0 1.52097492
Link 5 16 59 0 0.47139854
Link 6 16 60 0 0.33250143
Link 7 16 61 0 -0.85638793
Link 8 16 62 0 0.93027198
Link 9 16 63 0 -3.74217282
Link 5 36 123 0 1.48512191
Link 36 15 124 0 -0.56641609
Link 3 44 150 0 1.00000000
Link 44 12 151 0 -0.07499496
Link 9 36 206 0 -0.72586408
Link 7 67 265 0 0.95218426
Link 67 12 266 0 -0.83826518
Link 4 74 314 0 1.00000000
Link 74 12 315 0 0.15458891
Link 13 67 487 1 0.25980642
Link 11 67 565 1 -0.65331264
GenomeEnd

