Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
3.5,-7.06789929214e-17,0.118447583794,-7.06789929214e-17,0.213971009039,-1.41357985843e-16,0.145032450325,-7.06789929214e-17,-0.0373403628729,-7.06789929214e-17,-0.196149874023,-1.76697482304e-16,-0.211071203741,-1.41357985843e-16,-0.070806474051
9.14,-0.0,0.0635252901931,-0.0,-0.124907460441,-0.0,-0.219649865661,-1.41357985843e-16,-0.149478402996,-7.06789929214e-17,0.0323441495784,-7.06789929214e-17,0.189131401637,-7.06789929214e-17,0.203526037278
0.76,-0.0,-0.187592463294,-7.06789929214e-17,-0.028198610987,-1.41357985843e-16,0.156171511411,-0.0,0.226595673164,-7.06789929214e-17,0.130426242116,-1.41357985843e-16,-0.0594190345051,-7.06789929214e-17,-0.201382420698
7.04,-7.06789929214e-17,-0.0698387903302,-7.06789929214e-17,-0.203513993313,-1.41357985843e-16,-0.181689574143,-0.0,-0.0203679852817,-7.06789929214e-17,0.159344658613,-1.41357985843e-16,0.221714307446,-1.06018489382e-16,0.119643346912
8.2,-0.0,0.135011029551,-0.0,-0.0520756703615,-7.06789929214e-17,-0.202099121797,-7.06789929214e-17,-0.201997453981,-7.06789929214e-17,-0.0525951847582,-7.06789929214e-17,0.133615730865,-1.41357985843e-16,0.217684652704
7.62,-1.41357985843e-16,-0.0371832131279,-7.06789929214e-17,0.145714478931,-1.41357985843e-16,0.218688293545,-7.06789929214e-17,0.126910938441,-0.0,-0.0602883449335,-0.0,-0.202115828367,-1.41357985843e-16,-0.192278848156
3.58,-7.06789929214e-17,0.0168181631399,-7.06789929214e-17,0.180125934102,-7.06789929214e-17,0.206501732067,-7.06789929214e-17,0.0759986513375,-7.06789929214e-17,-0.113281368781,-1.41357985843e-16,-0.218684649579,-7.06789929214e-17,-0.16101015921
2.68,-0.0,-0.112857822181,-7.06789929214e-17,0.0775906126704,-1.41357985843e-16,0.211054223476,-1.41357985843e-16,0.187009166567,-0.0,0.0242510090935,-1.41357985843e-16,-0.154808471363,-0.0,-0.216388637489
6.1,-2.12036978764e-16,0.0102574531677,-0.0,-0.164230498264,-0.0,-0.214307187089,-7.06789929214e-17,-0.102326444936,-7.06789929214e-17,0.0873725626642,-0.0,0.211994675817,-0.0,0.178026557974
4.74,-1.76697482304e-16,-0.172697620919,-1.06018489382e-16,-0.0012971001398,-0.0,0.174375373636,-0.0,0.221896555629,-1.41357985843e-16,0.106039901449,-7.06789929214e-17,-0.0855852907009,-1.76697482304e-16,-0.21013857345
8.42,-0.0,0.190905979689,-1.41357985843e-16,0.194796086418,-7.06789929214e-17,0.0471943557496,-1.76697482304e-16,-0.14228613299,-7.06789929214e-17,-0.230465898271,-1.41357985843e-16,-0.150552645714,-7.06789929214e-17,0.037228273204
2.5,-7.06789929214e-17,0.118436168262,-0.0,0.213924942847,-0.0,0.144968943187,-0.0,-0.0374178868645,-7.06789929214e-17,-0.196221043121,-0.0,-0.211110676168,-0.0,-0.0708160593618
5.16,-7.06789929214e-17,0.0888883246098,-7.06789929214e-17,-0.102060108285,-7.06789929214e-17,-0.217056249071,-7.06789929214e-17,-0.169564314099,-7.06789929214e-17,0.00406749097058,-1.41357985843e-16,0.17331211639,-7.06789929214e-17,0.211613046093
2.66,-7.06789929214e-17,-0.0889087159034,-0.0,0.101978112892,-0.0,0.216914965479,-1.06018489382e-16,0.16940185519,-7.06789929214e-17,-0.00421346550978,-2.12036978764e-16,-0.173415020946,-7.06789929214e-17,-0.211644481713
6.68,-7.06789929214e-17,-0.112834524371,-0.0,0.0776884516571,-1.41357985843e-16,0.211234362399,-7.06789929214e-17,0.187224392235,-7.06789929214e-17,0.0244441109885,-1.76697482304e-16,-0.154676152825,-7.06789929214e-17,-0.216348018625
7.26,-0.0,0.18759514882,-0.0,0.0281397559909,-7.06789929214e-17,-0.156368535533,-1.06018489382e-16,-0.22692252945,-0.0,-0.130740044086,-7.06789929214e-17,0.0591889851445,-0.0,0.201314053133
0.2,-7.06789929214e-17,0.14800747503,-0.0,-0.0263149325951,-1.06018489382e-16,-0.174592714477,-7.06789929214e-17,-0.198866396465,-7.06789929214e-17,-0.0643980622301,-0.0,0.113198396203,-7.06789929214e-17,0.212254689298
9.58,-7.06789929214e-17,0.0168532596884,-0.0,0.180257821338,-7.06789929214e-17,0.206703777614,-7.06789929214e-17,0.0762328749719,-1.41357985843e-16,-0.113064499728,-1.41357985843e-16,-0.218527034843,-0.0,-0.160970462355
0.96,-0.0,-0.159665397123,-7.06789929214e-17,-0.210864073499,-7.06789929214e-17,-0.0991023541858,-0.0,0.0929727383025,-0.0,0.220611466882,-7.06789929214e-17,0.186935876066,-0.0,0.0174062340388
4.58,-1.41357985843e-16,0.0168279344731,-7.06789929214e-17,0.180162409513,-1.41357985843e-16,0.2065571366,-1.41357985843e-16,0.0760626298127,-1.76697482304e-16,-0.113221946834,-7.06789929214e-17,-0.218641198083,-2.12036978764e-16,-0.160999178356
