Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
24.78,-0.0,0.109294908405,-1.76697482304e-16,-0.416297413099,-7.06789929214e-17,-0.00299432260077,-0.0,0.0307453132211,-7.06789929214e-17,-0.500096513629,-7.06789929214e-17,-0.200487750183,-7.06789929214e-17,0.0344285399268
24.32,-7.06789929214e-17,-0.292424963788,-7.06789929214e-17,-0.149617481145,-0.0,0.224754481072,-7.06789929214e-17,0.134061806479,-0.0,-0.29828235601,-7.06789929214e-17,-0.402217402415,-0.0,-0.36296154532
12.32,-7.06789929214e-17,0.327378284713,-2.12036978764e-16,-0.120416797724,-0.0,-0.0288462623814,-1.06018489382e-16,-0.250256252989,-2.82715971686e-16,-0.49214773846,-1.41357985843e-16,0.0267385333367,-1.41357985843e-16,0.358631701891
7.36,-7.06789929214e-17,0.359297716848,-0.0,0.10010059935,-0.0,-0.0507356496843,-0.0,-0.310710020778,-7.06789929214e-17,-0.486461716533,-7.06789929214e-17,0.0852178946957,-0.0,0.409538568025
5.24,-7.06789929214e-17,-0.150859339154,-7.06789929214e-17,0.132381361784,-1.41357985843e-16,0.201865979036,-1.41357985843e-16,0.0460258114613,-7.06789929214e-17,-0.380815417594,-7.06789929214e-17,-0.328827737898,-7.06789929214e-17,-0.168485016627
25.22,-2.12036978764e-16,0.274073092596,-7.06789929214e-17,0.299880204416,-7.06789929214e-17,0.108789677731,-0.0,-0.287828814818,-7.06789929214e-17,-0.483000962364,-0.0,-0.0217263698116,-7.06789929214e-17,0.341117786464
20.78,-0.0,-0.255654903494,-7.06789929214e-17,-0.388006354707,-0.0,-0.00201279676336,-0.0,0.1450240765,-7.06789929214e-17,-0.299958149449,-0.0,-0.391026392535,-7.06789929214e-17,-0.369180473371
9.16,-7.06789929214e-17,-0.296638999696,-1.41357985843e-16,-0.125594502996,-7.06789929214e-17,0.227938318898,-1.41357985843e-16,0.12201026323,-1.41357985843e-16,-0.313981622867,-0.0,-0.404281582302,-1.41357985843e-16,-0.368182297592
19.6,-7.06789929214e-17,-0.130228785597,-7.06789929214e-17,-0.430429497361,-1.41357985843e-16,0.0171701053151,-7.06789929214e-17,0.0554788897169,-1.41357985843e-16,-0.348933373303,-7.06789929214e-17,-0.331603030399,-1.41357985843e-16,-0.244103915947
25.66,-1.41357985843e-16,-0.327945807038,-0.0,-0.225369488309,-0.0,0.17152876778,-1.41357985843e-16,0.179775477433,-7.06789929214e-17,-0.301224799868,-1.41357985843e-16,-0.420024115394,-1.41357985843e-16,-0.406980271371
29.56,-2.12036978764e-16,-0.311703802044,-0.0,-0.348321171285,-7.06789929214e-17,-0.00788267815271,-7.06789929214e-17,0.211182965822,-7.06789929214e-17,-0.268004655282,-1.41357985843e-16,-0.414998795872,-7.06789929214e-17,-0.40858699097
9.6,-7.06789929214e-17,0.0835824393352,-1.41357985843e-16,-0.400127848442,-7.06789929214e-17,-0.0420053772135,-7.06789929214e-17,0.0617033115262,-1.41357985843e-16,-0.500859812214,-1.41357985843e-16,-0.208177390334,-0.0,0.00285414428302
6.32,-7.06789929214e-17,0.191246327718,-0.0,0.293331075477,-0.0,0.163014560647,-1.06018489382e-16,-0.218354633832,-1.41357985843e-16,-0.480144281571,-0.0,-0.100095344298,-0.0,0.240033664579
16.32,-0.0,0.324540711576,-7.06789929214e-17,0.320998618958,-0.0,-0.0494710499803,-7.06789929214e-17,-0.274158809564,-1.41357985843e-16,-0.483930604163,-7.06789929214e-17,0.0368959263689,-1.41357985843e-16,0.390812107051
9.96,-1.41357985843e-16,0.347332488853,-1.41357985843e-16,0.287664979961,-1.06018489382e-16,-0.122010606658,-7.06789929214e-17,-0.264343029154,-7.06789929214e-17,-0.484793536872,-1.41357985843e-16,0.0666931964343,-1.41357985843e-16,0.408615577307
26.1,-7.06789929214e-17,0.20158326327,-1.06018489382e-16,-0.366008372527,-7.06789929214e-17,0.0396320625678,-1.41357985843e-16,-0.0881857541485,-7.06789929214e-17,-0.500020951864,-7.06789929214e-17,-0.150085484634,-7.06789929214e-17,0.15871080267
17.24,-1.06018489382e-16,0.181788224521,-1.06018489382e-16,-0.366493962886,-7.06789929214e-17,-0.0226523953071,-1.41357985843e-16,-0.0258286178384,-1.41357985843e-16,-0.500021706926,-0.0,-0.169074628361,-7.06789929214e-17,0.129321608831
2.38,-0.0,0.346105540479,-7.06789929214e-17,0.340820163597,-0.0,-0.0580595564765,-0.0,-0.309283943529,-1.41357985843e-16,-0.484470100099,-7.06789929214e-17,0.0669040894411,-0.0,0.407725715411
18.14,-1.06018489382e-16,-0.328603103199,-0.0,-0.316285759881,-7.06789929214e-17,0.0528722848709,-0.0,0.211107507974,-7.06789929214e-17,-0.265822444376,-7.06789929214e-17,-0.421608697738,-7.06789929214e-17,-0.416236865662
11.38,-0.0,0.183407103342,-7.06789929214e-17,0.288295643539,-7.06789929214e-17,0.154554331399,-1.41357985843e-16,-0.201609414258,-1.41357985843e-16,-0.479842161483,-7.06789929214e-17,-0.106934625459,-1.41357985843e-16,0.229432477513
12.78,-7.06789929214e-17,-0.0767202740532,-1.41357985843e-16,0.242601438627,-7.06789929214e-17,0.169207465458,-1.41357985843e-16,0.0128256850017,-0.0,-0.41819058115,-0.0,-0.286805798549,-7.06789929214e-17,-0.0727788501259
22.88,-7.06789929214e-17,-0.0567756372603,-0.0,0.219174543957,-0.0,0.172975888111,-0.0,0.00422321391881,-0.0,-0.426899699293,-7.06789929214e-17,-0.274936516963,-1.41357985843e-16,-0.0493300719926
