Time,Universal_Angle_1_0,Universal_Angle_2_0,Universal_Angle_1_1,Universal_Angle_2_1,Universal_Angle_1_2,Universal_Angle_2_2,Universal_Angle_1_3,Universal_Angle_2_3,Universal_Angle_1_4,Universal_Angle_2_4,Universal_Angle_1_5,Universal_Angle_2_5,Universal_Angle_1_6,Universal_Angle_2_6
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
24.78,-7.06789929214e-17,0.271429883109,-0.0,-0.0162858221284,-7.06789929214e-17,-0.418760723446,-7.06789929214e-17,0.0679275510584,-7.06789929214e-17,-0.237271003629,-7.06789929214e-17,0.224295599311,-1.41357985843e-16,-0.00147490144138
24.32,-0.0,-0.432530198364,-7.06789929214e-17,-0.183257959619,-7.06789929214e-17,-0.364194104475,-0.0,0.0438221164107,-1.41357985843e-16,0.260426908325,-1.41357985843e-16,0.24974365468,-7.06789929214e-17,-0.0780640920286
12.32,-1.41357985843e-16,0.3928564496,-7.06789929214e-17,0.0326412291206,-0.0,-0.13109747674,-1.41357985843e-16,-0.0184797570102,-0.0,-0.424995509574,-7.06789929214e-17,0.217741358221,-1.76697482304e-16,0.0146535175885
7.36,-0.0,-0.408552105537,-7.06789929214e-17,-0.142412636478,-1.41357985843e-16,-0.156405175,-1.06018489382e-16,0.0423734818222,-7.06789929214e-17,0.11827996598,-3.53394964607e-17,0.22668946525,-7.06789929214e-17,-0.0731164668547
5.24,-7.06789929214e-17,0.356461384824,-0.0,0.0178120176044,-1.76697482304e-16,-0.274103319717,-0.0,0.0401944395842,-1.41357985843e-16,-0.374015041343,-7.06789929214e-17,0.219980299101,-3.53394964607e-17,0.00928246739943
25.22,-0.0,0.186887824396,-0.0,-0.0205832695907,-1.41357985843e-16,0.307793703854,-1.41357985843e-16,-0.0310223808477,-7.06789929214e-17,-0.484121232319,-0.0,0.224634118551,-1.41357985843e-16,-0.00431499211552
20.78,-7.06789929214e-17,0.400923056319,-1.76697482304e-16,0.03567849104,-0.0,0.00433490985414,-1.76697482304e-16,-0.0685070494797,-1.76697482304e-16,-0.441868369139,-7.06789929214e-17,0.217488790429,-7.06789929214e-17,0.0161026016501
9.16,-7.06789929214e-17,-0.152649019012,-0.0,-0.147068134275,-1.41357985843e-16,-0.500020169973,-7.06789929214e-17,0.0542546479963,-0.0,0.148062215852,-7.06789929214e-17,0.242399141165,-7.06789929214e-17,-0.0460700260713
19.6,-0.0,0.216313286527,-0.0,-0.0164545774784,-1.41357985843e-16,0.308910010844,-7.06789929214e-17,-0.0386839724001,-0.0,-0.481136172163,-1.41357985843e-16,0.223721218857,-7.06789929214e-17,-0.00171274224792
25.66,-7.06789929214e-17,-0.431951596655,-7.06789929214e-17,-0.168537551082,-7.06789929214e-17,-0.285451548195,-7.06789929214e-17,0.0425831587419,-0.0,0.22468675927,-1.41357985843e-16,0.24010041256,-7.06789929214e-17,-0.0776913069722
29.56,-0.0,-0.114454877812,-1.41357985843e-16,-0.0981634447087,-0.0,0.276571572189,-0.0,0.0345513524801,-1.41357985843e-16,-0.363554297384,-1.41357985843e-16,0.236043307304,-0.0,-0.0349794150193
9.6,-7.06789929214e-17,0.398894353693,-1.41357985843e-16,0.0334308719585,-7.06789929214e-17,0.0581785800052,-1.41357985843e-16,-0.097600735349,-7.06789929214e-17,-0.445695237345,-7.06789929214e-17,0.217245850883,-7.06789929214e-17,0.0159676645993
6.32,-0.0,-0.233611893062,-7.06789929214e-17,-0.142131360778,-0.0,-0.500673608739,-7.06789929214e-17,0.0524914400743,-7.06789929214e-17,0.186923215196,-0.0,0.244234905714,-7.06789929214e-17,-0.0540904422731
16.32,-7.06789929214e-17,0.184291021812,-1.41357985843e-16,-0.0453904362216,-1.41357985843e-16,-0.471193920298,-7.06789929214e-17,0.0649282972781,-0.0,-0.119432829549,-0.0,0.228221883541,-1.41357985843e-16,-0.010948356421
9.96,-7.06789929214e-17,-0.16020130869,-7.06789929214e-17,-0.109282741943,-0.0,0.256121537868,-7.06789929214e-17,0.0373080963982,-0.0,-0.327617543782,-3.53394964607e-17,0.237957475167,-1.06018489382e-16,-0.0398054144896
26.1,-1.41357985843e-16,0.119101351105,-7.06789929214e-17,-0.072413177969,-7.06789929214e-17,-0.492852800541,-7.06789929214e-17,0.063148905902,-0.0,-0.0542914692527,-7.06789929214e-17,0.230570135759,-0.0,-0.0173812274564
17.24,-7.06789929214e-17,-0.430303414936,-1.76697482304e-16,-0.165042073522,-7.06789929214e-17,-0.266347188994,-1.76697482304e-16,0.042408223756,-7.06789929214e-17,0.221483905545,-7.06789929214e-17,0.240412854301,-1.41357985843e-16,-0.0773415561284
2.38,-0.0,0.302113654553,-1.41357985843e-16,-0.001651130169,-7.06789929214e-17,-0.37127556777,-1.41357985843e-16,0.0672082522119,-7.06789929214e-17,-0.300600527026,-7.06789929214e-17,0.222947154294,-1.41357985843e-16,0.00219591549505
18.14,-7.06789929214e-17,0.313332800594,-1.41357985843e-16,0.00370999406684,-7.06789929214e-17,0.301269821327,-7.06789929214e-17,-0.121618450172,-0.0,-0.453030021158,-7.06789929214e-17,0.220529581158,-7.06789929214e-17,0.00721308414297
11.38,-7.06789929214e-17,-0.199744631754,-7.06789929214e-17,-0.118122045457,-1.41357985843e-16,0.229688853393,-7.06789929214e-17,0.039432242992,-1.06018489382e-16,-0.285094301774,-7.06789929214e-17,0.239127389981,-0.0,-0.0440097805073
12.78,-1.41357985843e-16,-0.196729857648,-7.06789929214e-17,-0.116930033976,-7.06789929214e-17,0.229614058327,-0.0,0.0391537177986,-0.0,-0.28828955898,-1.41357985843e-16,0.23900220661,-1.06018489382e-16,-0.0436798678106
22.88,-0.0,-0.43391803247,-7.06789929214e-17,-0.177120037889,-7.06789929214e-17,-0.311892563761,-0.0,0.0438544339799,-1.41357985843e-16,0.243309758718,-1.41357985843e-16,0.245513851352,-7.06789929214e-17,-0.0781137831795
0.88,-1.06018489382e-16,0.133725318612,-0.0,-0.0799692713029,-0.0,-0.420405619745,-7.06789929214e-17,0.0636292161485,-0.0,-0.173218879723,-7.06789929214e-17,0.229458595167,-7.06789929214e-17,-0.0159909634809
4.44,-7.06789929214e-17,-0.310652540303,-0.0,-0.132994562729,-7.06789929214e-17,0.107495031142,-1.41357985843e-16,0.0437723544073,-1.41357985843e-16,-0.136120869366,-7.06789929214e-17,0.245886061139,-2.12036978764e-16,-0.0575840511975
18.36,-7.06789929214e-17,-0.140262324987,-0.0,-0.106005134045,-7.06789929214e-17,0.281573417424,-0.0,0.0383572842553,-0.0,-0.327936953488,-0.0,0.237124170918,-0.0,-0.0377541066211
22.2,-7.06789929214e-17,0.400424241284,-7.06789929214e-17,0.0346406860696,-7.06789929214e-17,0.0415918543269,-7.06789929214e-17,-0.0866838586864,-7.06789929214e-17,-0.444740729959,-7.06789929214e-17,0.217455952922,-1.41357985843e-16,0.0160724544716
1.76,-1.76697482304e-16,-0.411239072225,-7.06789929214e-17,-0.161003780185,-7.06789929214e-17,-0.115801567496,-0.0,0.0427090605888,-1.41357985843e-16,0.145798345467,-1.76697482304e-16,0.226859011453,-1.06018489382e-16,-0.0736148590276
15.6,-1.41357985843e-16,-0.229954401333,-0.0,-0.124377221115,-0.0,0.208068005133,-1.41357985843e-16,0.0414273443521,-7.06789929214e-17,-0.244853249499,-0.0,0.240655661698,-1.41357985843e-16,-0.047403319389
3.52,-0.0,-0.227520724721,-1.76697482304e-16,-0.14135892529,-1.06018489382e-16,-0.498898365766,-7.06789929214e-17,0.0526977822135,-0.0,0.184764083829,-7.06789929214e-17,0.243966355749,-7.06789929214e-17,-0.0534938245057
20.52,-0.0,0.175591593989,-7.06789929214e-17,-0.0466280759016,-7.06789929214e-17,-0.472708955511,-1.06018489382e-16,0.0647468480585,-1.41357985843e-16,-0.113589812403,-1.41357985843e-16,0.228645121286,-1.41357985843e-16,-0.0118518886517
2.86,-7.06789929214e-17,0.0458132442056,-7.06789929214e-17,-0.0598422892395,-0.0,0.321523944821,-1.76697482304e-16,0.016008798639,-0.0,-0.451493186789,-7.06789929214e-17,0.229484958006,-0.0,-0.017843638959
19.14,-7.06789929214e-17,0.21672667611,-1.41357985843e-16,-0.0323835819475,-1.06018489382e-16,-0.451897144186,-0.0,0.0660603671892,-0.0,-0.167668717962,-7.06789929214e-17,0.226860400036,-7.06789929214e-17,-0.00758258379234
2.98,-7.06789929214e-17,-0.217084181949,-7.06789929214e-17,-0.124438228397,-2.12036978764e-16,0.236195194754,-7.06789929214e-17,0.0411843113617,-0.0,-0.262111969671,-2.12036978764e-16,0.240107289939,-7.06789929214e-17,-0.0459454167481
2.2,-7.06789929214e-17,-0.0472176030209,-0.0,-0.114225548419,-0.0,-0.500015438924,-7.06789929214e-17,0.0579344592865,-7.06789929214e-17,0.0715130887743,-0.0,0.239124065165,-7.06789929214e-17,-0.0349553715786
27.64,-0.0,0.33718941257,-7.06789929214e-17,0.00866644837976,-0.0,-0.331369954705,-7.06789929214e-17,0.0592591643322,-1.41357985843e-16,-0.341436806754,-1.41357985843e-16,0.220994626305,-1.41357985843e-16,0.0066756983947
26.16,-1.41357985843e-16,0.238514388708,-0.0,-0.02978757103,-0.0,-0.447449965425,-7.06789929214e-17,0.0667383564853,-7.06789929214e-17,-0.186549074706,-0.0,0.225721991816,-7.06789929214e-17,-0.00521562338902
2.06,-7.06789929214e-17,-0.329521659622,-1.76697482304e-16,-0.160168094351,-1.41357985843e-16,-0.467029226081,-0.0,0.0494565054541,-0.0,0.224996187345,-1.41357985843e-16,0.248773876438,-0.0,-0.0642182567756
16.08,-0.0,-0.322014384991,-7.06789929214e-17,-0.157791621372,-7.06789929214e-17,-0.478521640149,-7.06789929214e-17,0.0495504294312,-7.06789929214e-17,0.2276082741,-1.41357985843e-16,0.248243373663,-7.06789929214e-17,-0.0633469585748
27.46,-0.0,0.0269695985801,-7.06789929214e-17,-0.111427836374,-7.06789929214e-17,-0.500009742787,-7.06789929214e-17,0.0601302452922,-1.41357985843e-16,0.0297243995292,-7.06789929214e-17,0.234420307427,-7.06789929214e-17,-0.026931708282
7.7,-7.06789929214e-17,-0.2750855159,-0.0,-0.148875725272,-1.76697482304e-16,-0.493799197803,-7.06789929214e-17,0.0511315688695,-0.0,0.20695651613,-0.0,0.245985221171,-1.41357985843e-16,-0.0582967038464
27.86,-0.0,0.387263198025,-1.76697482304e-16,0.0271846567807,-1.41357985843e-16,0.148567743402,-7.06789929214e-17,-0.129611289731,-7.06789929214e-17,-0.445456014344,-7.06789929214e-17,0.217514765661,-7.06789929214e-17,0.0148002273074
28.34,-0.0,-0.384143435392,-0.0,-0.139403128581,-1.76697482304e-16,-0.0678527356997,-1.41357985843e-16,0.0429697430722,-0.0,0.0298197732697,-7.06789929214e-17,0.239140350651,-1.41357985843e-16,-0.0687822684705
12.06,-0.0,0.0629208451524,-7.06789929214e-17,-0.100295521898,-7.06789929214e-17,-0.499851609381,-7.06789929214e-17,0.0613503138108,-1.06018489382e-16,0.00154050346249,-0.0,0.2326099391,-7.06789929214e-17,-0.0231282302755
28.08,-0.0,0.0599959446334,-0.0,-0.0500945598234,-1.41357985843e-16,0.306311360546,-0.0,0.0102074086852,-7.06789929214e-17,-0.459113605434,-0.0,0.228938219187,-7.06789929214e-17,-0.0163681524483
13.38,-7.06789929214e-17,-0.117962114072,-7.06789929214e-17,-0.147078953256,-1.76697482304e-16,-0.500018302449,-1.41357985843e-16,0.0554575723861,-1.41357985843e-16,0.131928166328,-7.06789929214e-17,0.24044607241,-7.06789929214e-17,-0.0424886573775
28.3,-0.0,-0.350516375452,-0.0,-0.135091797822,-1.06018489382e-16,0.0208393180966,-7.06789929214e-17,0.0435292602519,-7.06789929214e-17,-0.058825803474,-7.06789929214e-17,0.245376355107,-1.41357985843e-16,-0.0633664652755
21.44,-0.0,-0.4295003317,-1.06018489382e-16,-0.163172713455,-1.76697482304e-16,-0.256811806437,-7.06789929214e-17,0.0423840868224,-7.06789929214e-17,0.21727352282,-1.41357985843e-16,0.239644546365,-1.41357985843e-16,-0.0771827561165
0.04,-1.06018489382e-16,-0.015819112128,-0.0,-0.0060018507325,-7.06789929214e-17,0.00836536453078,-0.0,0.0141652776955,-7.06789929214e-17,-0.0386221834181,-1.41357985843e-16,0.0368632877621,-7.06789929214e-17,-0.0122573298038
4.88,-1.76697482304e-16,-0.304077586482,-7.06789929214e-17,-0.15419261928,-0.0,-0.484288767179,-0.0,0.0501227914933,-7.06789929214e-17,0.217284930672,-1.76697482304e-16,0.247382589333,-1.41357985843e-16,-0.0613831364875
21.96,-1.76697482304e-16,0.245604669636,-0.0,-0.0246954879689,-7.06789929214e-17,-0.437626911944,-7.06789929214e-17,0.0670152226978,-7.06789929214e-17,-0.198657475612,-1.41357985843e-16,0.225517417112,-1.76697482304e-16,-0.00441990522783
14.88,-7.06789929214e-17,0.100917045709,-1.41357985843e-16,-0.0800063250007,-1.41357985843e-16,-0.496122639805,-1.76697482304e-16,0.0626827421252,-1.41357985843e-16,-0.0323252197078,-0.0,0.231115256658,-1.41357985843e-16,-0.0192190728751
28.74,-7.06789929214e-17,-0.24079447423,-0.0,-0.145048783835,-1.41357985843e-16,-0.500279079416,-0.0,0.0511927840504,-1.06018489382e-16,0.192837808994,-0.0,0.244560529625,-7.06789929214e-17,-0.0548011305285
4.52,-7.06789929214e-17,-0.387561278893,-7.06789929214e-17,-0.142690481172,-1.41357985843e-16,-0.0700036713863,-1.41357985843e-16,0.0430676736629,-1.41357985843e-16,0.0412950097073,-7.06789929214e-17,0.238373660221,-1.06018489382e-16,-0.069369938716
28.96,-7.06789929214e-17,0.233409265822,-3.53394964607e-17,-0.0331780388122,-0.0,-0.452892943133,-7.06789929214e-17,0.0665534803754,-7.06789929214e-17,-0.17717868749,-7.06789929214e-17,0.225835906007,-7.06789929214e-17,-0.00575427307394
22.9,-7.06789929214e-17,-0.43391982013,-7.06789929214e-17,-0.181235234153,-0.0,-0.338805918159,-1.41357985843e-16,0.0439035658825,-1.41357985843e-16,0.254303259013,-1.41357985843e-16,0.248158679556,-0.0,-0.0780966420263
25.9,-1.41357985843e-16,-0.307361565898,-1.41357985843e-16,-0.154698336974,-7.06789929214e-17,-0.486260134781,-1.06018489382e-16,0.0499699288651,-7.06789929214e-17,0.220077796989,-1.41357985843e-16,0.247497189532,-7.06789929214e-17,-0.0617304572406
